Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
One-carbon metabolism WP241	1/30	0.2770981851649664	0.4171164267245628	0	0	3.1833709313567513	4.085485334604306	AHCYL2
B Cell Receptor Signaling Pathway WP23	2/97	0.2800724018890195	0.4171164267245628	0	0	1.9461329379787498	2.476857268162905	CDC42;GSK3B
Base Excision Repair WP4752	1/31	0.2848810421449348	0.4171164267245628	0	0	3.0771028037383177	3.8638674702576408	PARP1
GABA receptor Signaling WP4159	1/31	0.2848810421449348	0.4171164267245628	0	0	3.0771028037383177	3.8638674702576408	GPHN
Hair Follicle Development: Organogenesis - Part 2 of 3 WP2839	1/32	0.29258049329458025	0.4171164267245628	0	0	2.9776906843533313	3.659627884433879	NCAM1
IL17 signaling pathway WP2112	1/32	0.29258049329458025	0.4171164267245628	0	0	2.9776906843533313	3.659627884433879	GSK3B
Initiation of transcription and translation elongation at the HIV-1 LTR WP3414	1/32	0.29258049329458025	0.4171164267245628	0	0	2.9776906843533313	3.659627884433879	PPP3CB
Mammary gland development pathway - Pregnancy and lactation (Stage 3 of 4) WP2817	1/32	0.29258049329458025	0.4171164267245628	0	0	2.9776906843533313	3.659627884433879	TTC9
Monoamine Transport WP727	1/32	0.29258049329458025	0.4171164267245628	0	0	2.9776906843533313	3.659627884433879	AMPH
SARS-CoV-2 mitochondrial interactions WP5038	1/32	0.29258049329458025	0.4171164267245628	0	0	2.9776906843533313	3.659627884433879	PHB
Integrin-mediated Cell Adhesion WP185	2/101	0.29598545353867906	0.4171164267245628	0	0	1.8671219234599516	2.2731181928160518	CDC42;TLN1
Neural Crest Differentiation WP2064	2/101	0.29598545353867906	0.4171164267245628	0	0	1.8671219234599516	2.2731181928160518	GSK3B;RHOB
Endothelin Pathways WP2197	1/33	0.3001974283244959	0.4171164267245628	0	0	2.8844918224299065	3.4709520648936163	GNAI1
MAPK Cascade WP422	1/33	0.3001974283244959	0.4171164267245628	0	0	2.8844918224299065	3.4709520648936163	KRAS
Pregnane X receptor pathway WP2876	1/33	0.3001974283244959	0.4171164267245628	0	0	2.8844918224299065	3.4709520648936163	PSMC5
Prion disease pathway WP3995	1/33	0.3001974283244959	0.4171164267245628	0	0	2.8844918224299065	3.4709520648936163	NCAM1
PI3K-Akt signaling pathway WP4172	5/340	0.3031499121155929	0.4190134910917095	0	0	1.3823738450604122	1.6499016643473172	GSK3B;CDK6;PPP2R5E;PPP2R2A;KRAS
BDNF-TrkB Signaling WP3676	1/34	0.307732727408798	0.4209401038130708	0	0	2.796941376380629	3.2962615342495463	KRAS
p38 MAPK Signaling Pathway WP400	1/34	0.307732727408798	0.4209401038130708	0	0	2.796941376380629	3.2962615342495463	CDC42
Metapathway biotransformation Phase I and II WP702	3/183	0.3143519428646427	0.42671506175579044	0	0	1.5412735849056605	1.7836266547851305	GSS;AKR1B1;COMT
Overview of leukocyte-intrinsic Hippo pathway functions WP4542	1/35	0.3151872615241634	0.42671506175579044	0	0	2.7145409565695435	3.13417732540141	NDRG1
Target Of Rapamycin (TOR) Signaling WP1471	1/36	0.322561892259091	0.4344711201857144	0	0	2.636849132176235	2.9834899708625975	CDC42
Effect of progerin on genes involved in Hutchinson-Gilford progeria syndrome WP4320	1/37	0.32985747217299294	0.43759986258125694	0	0	2.563473520249221	2.8431346906525783	H3F3A
Factors and pathways affecting insulin-like growth factor (IGF1)-Akt signaling WP3850	1/37	0.32985747217299294	0.43759986258125694	0	0	2.563473520249221	2.8431346906525783	GSK3B
Melatonin metabolism and effects WP3298	1/37	0.32985747217299294	0.43759986258125694	0	0	2.563473520249221	2.8431346906525783	GSK3B
Parkinson's disease pathway WP2371	1/38	0.33707484466493093	0.4449387949577088	0	0	2.4940641576155596	2.712170772259557	UCHL1
Kisspeptin/kisspeptin receptor system in the ovary WP4871	1/39	0.34421484426472787	0.45210307903426944	0	0	2.4283079193310377	2.5897643384645814	KRAS
ATM Signaling Pathway WP2516	1/40	0.35127829655782955	0.45237790385983906	0	0	2.365923795830338	2.4751738806817505	TP53BP1
Bladder cancer WP2828	1/40	0.35127829655782955	0.45237790385983906	0	0	2.365923795830338	2.4751738806817505	KRAS
Oxidative Damage WP3941	1/40	0.35127829655782955	0.45237790385983906	0	0	2.365923795830338	2.4751738806817505	CDC42
PDGF Pathway WP2526	1/40	0.35127829655782955	0.45237790385983906	0	0	2.365923795830338	2.4751738806817505	CDC42
Nucleotide-binding Oligomerization Domain (NOD) pathway WP1433	1/41	0.35826601847217937	0.45913703338182216	0	0	2.306658878504673	2.3677380526517173	SUGT1
TNF related weak inducer of apoptosis (TWEAK) Signaling Pathway WP2036	1/42	0.3651788181429163	0.46127850712789426	0	0	2.2502849327558696	2.2668653306348214	GSK3B
DNA Replication WP466	1/42	0.3651788181429163	0.46127850712789426	0	0	2.2502849327558696	2.2668653306348214	UBA52
IL-2 signaling pathway WP49	1/42	0.3651788181429163	0.46127850712789426	0	0	2.2502849327558696	2.2668653306348214	MAPT
DNA Repair Pathways Full Network WP4946	2/120	0.37048405995836636	0.465462647943647	0	0	1.5649717514124293	1.5539306538336832	PARP1;RAD23A
IL-6 signaling pathway WP364	1/43	0.37201749513677845	0.465462647943647	0	0	2.196595460614152	2.1720252133739733	GSK3B
Nucleotide Excision Repair WP4753	1/44	0.37878284066719875	0.4716918393214173	0	0	2.145403173223212	2.0827407047914677	RAD23A
ATM Signaling Network in Development and Disease  WP3878	1/45	0.3854756372944551	0.4733282243987728	0	0	2.0965378079864063	1.9985818708715468	TP53BP1
Nephrotic syndrome WP4758	1/45	0.3854756372944551	0.4733282243987728	0	0	2.0965378079864063	1.9985818708715468	MYH9
Prostaglandin Synthesis and Regulation WP98	1/45	0.3854756372944551	0.4733282243987728	0	0	2.0965378079864063	1.9985818708715468	AKR1B1
Aryl Hydrocarbon Receptor Netpath WP2586	1/46	0.39209665951706524	0.476421841462633	0	0	2.0498442367601246	1.919160289984461	KRAS
Cholesterol metabolism (includes both Bloch and Kandutsch-Russell pathways) WP4718	1/46	0.39209665951706524	0.476421841462633	0	0	2.0498442367601246	1.919160289984461	FASN
mRNA Processing WP411	2/126	0.3934089448441439	0.476421841462633	0	0	1.48879297289111	1.3889033552625902	EFTUD2;SNRPA1
Endoplasmic reticulum stress response in coronavirus infection WP4861	1/47	0.3986466734241839	0.4783760081090207	0	0	2.005180820804551	1.8441242655039944	PPP1CC
Mechanoregulation and pathology of YAP/TAZ via Hippo and non-Hippo mechanisms WP4534	1/47	0.3986466734241839	0.4783760081090207	0	0	2.005180820804551	1.8441242655039944	ACTC1
Rett syndrome causing genes WP4312	1/48	0.4051264370854153	0.4839519429436635	0	0	1.9624179757407039	1.7731546743727635	STXBP1
Hepatitis C and Hepatocellular Carcinoma WP3646	1/49	0.411536700451846	0.48720039874119886	0	0	1.9214369158878504	1.7059613615486515	UCHL1
Phosphoinositides metabolism WP4971	1/49	0.411536700451846	0.48720039874119886	0	0	1.9214369158878504	1.7059613615486515	PIP4K2A
Translation Factors WP107	1/52	0.430357869259717	0.5049532332647346	0	0	1.8081363386476086	1.5245087498158911	EEF1A2
Netrin-UNC5B signaling pathway WP4747	1/52	0.430357869259717	0.5049532332647346	0	0	1.8081363386476086	1.5245087498158911	NEO1
Apoptosis-related network due to altered Notch3 in ovarian cancer WP2864	1/53	0.43649747296771096	0.5094723595522146	0	0	1.773274622573688	1.469996239349117	SERBP1
Ectoderm Differentiation WP2858	2/138	0.43806903643315426	0.5094723595522146	0	0	1.3566003866335266	1.1197091498171254	HMGB2;CTNNA2
Cardiac Hypertrophic Response WP2795	1/55	0.4485797786033474	0.5156787977875673	0	0	1.7074247144340602	1.3687890102238875	GSK3B
RANKL/RANK signaling pathway WP2018	1/55	0.4485797786033474	0.5156787977875673	0	0	1.7074247144340602	1.3687890102238875	CDC42
Nuclear Receptors Meta-Pathway WP2882	4/319	0.44926561928462305	0.5156787977875673	0	0	1.1717445271947642	0.9375608218636629	PSMC5;FTH1;FASN;PGD
Complement and Coagulation Cascades WP558	1/58	0.46622142223644886	0.5312290874726927	0	0	1.6173143138219381	1.2341638237357344	CLTC
NRF2 pathway WP2884	2/146	0.4668376829305481	0.5312290874726927	0	0	1.2807120500782472	0.9756127003583726	FTH1;PGD
Kit receptor signaling pathway WP304	1/59	0.47197621840980963	0.5347713375973809	0	0	1.589349017080245	1.1933256448875735	MAPT
Prader-Willi and Angelman Syndrome WP3998	1/61	0.48330119480753325	0.5452628864495247	0	0	1.536214953271028	1.1170052859249018	CDK6
Hepatitis B infection WP4666	2/152	0.4878359638037988	0.5468745317359033	0	0	1.2291079812206573	0.8822242956077536	KRAS;YWHAZ
T-Cell antigen Receptor (TCR) pathway during Staphylococcus aureus infection WP3863	1/62	0.48887268746088325	0.5468745317359033	0	0	1.5109544967059905	1.0813193847303337	GSK3B
Nonalcoholic fatty liver disease WP4396	2/155	0.49814096933678514	0.5544409426153165	0	0	1.2048237135229678	0.8396081169838383	CDC42;GSK3B
G1 to S cell cycle control WP45	1/64	0.49983691038805045	0.5544409426153165	0	0	1.4628393413440142	1.014440190700595	CDK6
Oncostatin M Signaling Pathway WP2374	1/65	0.505230911728173	0.5557540029009904	0	0	1.4399094626168225	0.9830833592387263	KRAS
Pathways affected in adenoid cystic carcinoma WP3651	1/65	0.505230911728173	0.5557540029009904	0	0	1.4399094626168225	0.9830833592387263	HIST1H1E
AGE/RAGE pathway WP2324	1/66	0.5105670089696963	0.5592933210290449	0	0	1.4176851186196981	0.9530152711759711	CDC42
PPAR signaling pathway WP3942	1/67	0.5158458208903408	0.5627408955167353	0	0	1.3961342395921834	0.9241673669461691	FABP3
DNA damage response WP707	1/68	0.5210679595951159	0.5637784480865189	0	0	1.3752266703863858	0.8964756176629279	CDK6
RAC1/PAK1/p38/MMP2 Pathway WP3303	1/68	0.5210679595951159	0.5637784480865189	0	0	1.3752266703863858	0.8964756176629279	KRAS
AMP-activated protein kinase (AMPK) signaling WP1403	1/69	0.5262340308411215	0.5670440169063514	0	0	1.354934029686641	0.8698801661628217	FASN
miRNA regulation of DNA damage response WP1530	1/71	0.5364003608292154	0.575649167719158	0	0	1.3160881174899866	0.8197576687661631	CDK6
16p11.2 proximal deletion syndrome WP4949	1/74	0.5512441231286235	0.5891840020484074	0	0	1.2618102675713736	0.7515058213775376	CCT7
Ras signaling WP4223	2/184	0.5906817919324543	0.6287902946377739	0	0	1.0113501521952226	0.532453433198506	CDC42;KRAS
Apoptosis WP254	1/84	0.5973896776194018	0.6333770075964742	0	0	1.1092219344668393	0.5714552257340338	DIABLO
ncRNAs involved in Wnt signaling in hepatocellular carcinoma WP4336	1/86	0.6060355771307744	0.6399735694500978	0	0	1.0830126443100605	0.542390695659147	GSK3B
Apoptosis Modulation and Signaling WP1772	1/90	0.6227768400284975	0.6524328800298546	0	0	1.034127900871574	0.48972887510455126	DIABLO
T-cell receptor (TCR) signaling pathway WP69	1/90	0.6227768400284975	0.6524328800298546	0	0	1.034127900871574	0.48972887510455126	CDC42
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932	3/303	0.6352550449417004	0.662874829504383	0	0	0.9191037735849057	0.4170237742781574	GSK3B;PPP2R5E;KRAS
Thyroid hormones production and their peripheral downstream signaling effects WP4746	1/95	0.642710974140098	0.6680145557991569	0	0	0.9788725392722211	0.43272054319798114	GSK3B
Small cell lung cancer WP4658	1/96	0.6465701480274958	0.6693902708990546	0	0	0.9685194294146582	0.42234573717029367	CDK6
Complement system WP2806	1/97	0.6503878294810889	0.6707124491523729	0	0	0.9583820093457944	0.4122829383236027	GNAI2
Electron Transport Chain (OXPHOS system in mitochondria) WP111	1/103	0.6724471167821808	0.6907627970058199	0	0	0.9017317207256734	0.3578358284833666	SLC25A5
Senescence and Autophagy in Cancer WP615	1/105	0.6794878606943988	0.6952899039663616	0	0	0.8843008626887131	0.34170792310605486	GSK3B
Thermogenesis WP4321	1/108	0.6897675081603285	0.7030834832213386	0	0	0.8593763647480129	0.3191729687051323	KRAS
ESC Pluripotency Pathways WP3931	1/116	0.7156034920880915	0.7266127765817544	0	0	0.7992685900040634	0.26745848690198903	GSK3B
Adipogenesis WP236	1/130	0.7557681759140695	0.7644551664418175	0	0	0.7120191262768963	0.19938001970778307	MIF
TGF-beta Signaling Pathway WP366	1/132	0.7610250194325272	0.7668343707259052	0	0	0.7010772633231076	0.1914565200416486	CDC42
Mesodermal commitment pathway WP2857	1/147	0.797022287051391	0.8000527900439818	0	0	0.628568685187556	0.14260503508432607	PRKAR1A
Vitamin D Receptor Pathway WP2877	1/182	0.8613894420493053	0.8613894420493053	0	0	0.5061186554448288	0.0755172373730993	TPM1
