Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Activation of the phototransduction cascade Homo sapiens R-HSA-2485179	1/11	0.07847269291023612	0.24763654613004077	0	0	13.49795918367347	34.35236788543272	GNB1
Phenylalanine and tyrosine catabolism Homo sapiens R-HSA-71182	1/11	0.07847269291023612	0.24763654613004077	0	0	13.49795918367347	34.35236788543272	PCBD1
SeMet incorporation into proteins Homo sapiens R-HSA-2408517	1/11	0.07847269291023612	0.24763654613004077	0	0	13.49795918367347	34.35236788543272	KARS
Processive synthesis on the C-strand of the telomere Homo sapiens R-HSA-174414	1/11	0.07847269291023612	0.24763654613004077	0	0	13.49795918367347	34.35236788543272	PCNA
Cardiac conduction Homo sapiens R-HSA-5576891	3/135	0.07880509691424133	0.24763654613004077	0	0	3.090909090909091	7.853312589722448	CACNA2D1;CAMK2A;ATP1A1
Influenza Life Cycle Homo sapiens R-HSA-168255	3/136	0.08016515857193325	0.24763654613004077	0	0	3.067513611615245	7.741380696589723	RPS4X;RPS2;RPS23
Signaling by Insulin receptor Homo sapiens R-HSA-74752	5/311	0.08161244671334388	0.24763654613004077	0	0	2.2334201745966453	5.5964450775787755	ATP6V1G2;DLG4;PEA15;CAMK2A;IQGAP1
mRNA decay by 3' to 5' exoribonuclease Homo sapiens R-HSA-429958	1/12	0.08529573508506066	0.24763654613004077	0	0	12.270253555967841	30.204834380712917	EXOSC6
Purine ribonucleoside monophosphate biosynthesis Homo sapiens R-HSA-73817	1/12	0.08529573508506066	0.24763654613004077	0	0	12.270253555967841	30.204834380712917	PAICS
Lysine catabolism Homo sapiens R-HSA-71064	1/12	0.08529573508506066	0.24763654613004077	0	0	12.270253555967841	30.204834380712917	ALDH7A1
Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell Homo sapiens R-HSA-112314	3/142	0.08853760717754756	0.24763654613004077	0	0	2.9342098734805258	7.113486794334111	DLG4;GNB1;CAMK2A
VEGFA-VEGFR2 Pathway Homo sapiens R-HSA-4420097	5/320	0.08953070974252439	0.24763654613004077	0	0	2.1686091686091684	5.2332303660849915	DLG4;PEA15;CAMK2A;HSPB1;IQGAP1
Beta-catenin independent WNT signaling Homo sapiens R-HSA-3858494	3/144	0.09140740246346098	0.24763654613004077	0	0	2.8922964049889948	6.919613258063471	GNB1;CAMK2A;PFN1
Dissolution of Fibrin Clot Homo sapiens R-HSA-75205	1/13	0.09206859835283705	0.24763654613004077	0	0	11.24716553287982	26.826979305512165	ANXA2
Depolarization of the Presynaptic Terminal Triggers the Opening of Calcium Channels Homo sapiens R-HSA-112308	1/13	0.09206859835283705	0.24763654613004077	0	0	11.24716553287982	26.826979305512165	CACNA2D1
Retrograde neurotrophin signalling Homo sapiens R-HSA-177504	1/13	0.09206859835283705	0.24763654613004077	0	0	11.24716553287982	26.826979305512165	SH3GL2
AKT phosphorylates targets in the cytosol Homo sapiens R-HSA-198323	1/13	0.09206859835283705	0.24763654613004077	0	0	11.24716553287982	26.826979305512165	GSK3A
Signaling by SCF-KIT Homo sapiens R-HSA-1433557	5/325	0.09409697661069558	0.24763654613004077	0	0	2.1341783216783217	5.043979710143046	GSK3A;DLG4;PEA15;CAMK2A;IQGAP1
trans-Golgi Network Vesicle Budding Homo sapiens R-HSA-199992	2/70	0.09488949269582132	0.24763654613004077	0	0	3.9854955680902497	9.386010646306513	ARF1;SH3GL2
Clathrin derived vesicle budding Homo sapiens R-HSA-421837	2/70	0.09488949269582132	0.24763654613004077	0	0	3.9854955680902497	9.386010646306513	ARF1;SH3GL2
Influenza Infection Homo sapiens R-HSA-168254	3/147	0.09578402074995672	0.24763654613004077	0	0	2.831609195402299	6.641990743126907	RPS4X;RPS2;RPS23
Signaling by VEGF Homo sapiens R-HSA-194138	5/328	0.09689332462420819	0.24763654613004077	0	0	2.114031479356557	4.934455271246194	DLG4;PEA15;CAMK2A;HSPB1;IQGAP1
GRB2 events in EGFR signaling Homo sapiens R-HSA-179812	4/235	0.09723069825877946	0.24763654613004077	0	0	2.3594276094276094	5.499044295498843	DLG4;PEA15;CAMK2A;IQGAP1
SHC1 events in EGFR signaling Homo sapiens R-HSA-180336	4/235	0.09723069825877946	0.24763654613004077	0	0	2.3594276094276094	5.499044295498843	DLG4;PEA15;CAMK2A;IQGAP1
SOS-mediated signalling Homo sapiens R-HSA-112412	4/235	0.09723069825877946	0.24763654613004077	0	0	2.3594276094276094	5.499044295498843	DLG4;PEA15;CAMK2A;IQGAP1
SHC1 events in ERBB4 signaling Homo sapiens R-HSA-1250347	4/235	0.09723069825877946	0.24763654613004077	0	0	2.3594276094276094	5.499044295498843	DLG4;PEA15;CAMK2A;IQGAP1
RAF/MAP kinase cascade Homo sapiens R-HSA-5673001	4/235	0.09723069825877946	0.24763654613004077	0	0	2.3594276094276094	5.499044295498843	DLG4;PEA15;CAMK2A;IQGAP1
Downstream signaling of activated FGFR2 Homo sapiens R-HSA-5654696	5/329	0.09783480022901712	0.24763654613004077	0	0	2.1073987740654405	4.898595627672561	GSK3A;DLG4;PEA15;CAMK2A;IQGAP1
Downstream signaling of activated FGFR4 Homo sapiens R-HSA-5654716	5/329	0.09783480022901712	0.24763654613004077	0	0	2.1073987740654405	4.898595627672561	GSK3A;DLG4;PEA15;CAMK2A;IQGAP1
Downstream signaling of activated FGFR3 Homo sapiens R-HSA-5654708	5/329	0.09783480022901712	0.24763654613004077	0	0	2.1073987740654405	4.898595627672561	GSK3A;DLG4;PEA15;CAMK2A;IQGAP1
FRS-mediated FGFR2 signaling Homo sapiens R-HSA-5654700	4/236	0.0983691823658556	0.24763654613004077	0	0	2.3491379310344827	5.4477159597729505	DLG4;PEA15;CAMK2A;IQGAP1
FRS-mediated FGFR4 signaling Homo sapiens R-HSA-5654712	4/236	0.0983691823658556	0.24763654613004077	0	0	2.3491379310344827	5.4477159597729505	DLG4;PEA15;CAMK2A;IQGAP1
FRS-mediated FGFR3 signaling Homo sapiens R-HSA-5654706	4/236	0.0983691823658556	0.24763654613004077	0	0	2.3491379310344827	5.4477159597729505	DLG4;PEA15;CAMK2A;IQGAP1
FRS-mediated FGFR1 signaling Homo sapiens R-HSA-5654693	4/236	0.0983691823658556	0.24763654613004077	0	0	2.3491379310344827	5.4477159597729505	DLG4;PEA15;CAMK2A;IQGAP1
Signaling by ERBB4 Homo sapiens R-HSA-1236394	5/330	0.09878093486987546	0.24763654613004077	0	0	2.10080688542227	4.863054204733214	GSK3A;DLG4;PEA15;CAMK2A;IQGAP1
LGI-ADAM interactions Homo sapiens R-HSA-5682910	1/14	0.09879164917820933	0.24763654613004077	0	0	10.381475667189953	24.030439828110733	DLG4
Synthesis of Prostaglandins (PG) and Thromboxanes (TX) Homo sapiens R-HSA-2162123	1/14	0.09879164917820933	0.24763654613004077	0	0	10.381475667189953	24.030439828110733	CBR1
Polymerase switching on the C-strand of the telomere Homo sapiens R-HSA-174411	1/14	0.09879164917820933	0.24763654613004077	0	0	10.381475667189953	24.030439828110733	PCNA
Polymerase switching Homo sapiens R-HSA-69091	1/14	0.09879164917820933	0.24763654613004077	0	0	10.381475667189953	24.030439828110733	PCNA
Leading Strand Synthesis Homo sapiens R-HSA-69109	1/14	0.09879164917820933	0.24763654613004077	0	0	10.381475667189953	24.030439828110733	PCNA
Mismatch repair (MMR) directed by MSH2:MSH3 (MutSbeta) Homo sapiens R-HSA-5358606	1/14	0.09879164917820933	0.24763654613004077	0	0	10.381475667189953	24.030439828110733	PCNA
Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha) Homo sapiens R-HSA-5358565	1/14	0.09879164917820933	0.24763654613004077	0	0	10.381475667189953	24.030439828110733	PCNA
Removal of the Flap Intermediate Homo sapiens R-HSA-69166	1/14	0.09879164917820933	0.24763654613004077	0	0	10.381475667189953	24.030439828110733	PCNA
Golgi Cisternae Pericentriolar Stack Reorganization Homo sapiens R-HSA-162658	1/14	0.09879164917820933	0.24763654613004077	0	0	10.381475667189953	24.030439828110733	RAB2A
Signaling by FGFR4 Homo sapiens R-HSA-5654743	5/332	0.10068713001623815	0.24763654613004077	0	0	2.0877440602211244	4.792911896509333	GSK3A;DLG4;PEA15;CAMK2A;IQGAP1
Downstream signaling of activated FGFR1 Homo sapiens R-HSA-5654687	5/332	0.10068713001623815	0.24763654613004077	0	0	2.0877440602211244	4.792911896509333	GSK3A;DLG4;PEA15;CAMK2A;IQGAP1
Signaling by FGFR3 Homo sapiens R-HSA-5654741	5/333	0.10164716441548573	0.24763654613004077	0	0	2.081272386150435	4.758304070346551	GSK3A;DLG4;PEA15;CAMK2A;IQGAP1
ARMS-mediated activation Homo sapiens R-HSA-170984	4/239	0.10182206115184399	0.24763654613004077	0	0	2.3187943262411346	5.297351695226502	DLG4;PEA15;CAMK2A;IQGAP1
Signalling to p38 via RIT and RIN Homo sapiens R-HSA-187706	4/239	0.10182206115184399	0.24763654613004077	0	0	2.3187943262411346	5.297351695226502	DLG4;PEA15;CAMK2A;IQGAP1
Frs2-mediated activation Homo sapiens R-HSA-170968	4/240	0.10298539999351558	0.24763654613004077	0	0	2.3088512241054615	5.248406831227538	DLG4;PEA15;CAMK2A;IQGAP1
MAPK1/MAPK3 signaling Homo sapiens R-HSA-5684996	4/241	0.10415487957266523	0.24763654613004077	0	0	2.298992030004688	5.200035496847155	DLG4;PEA15;CAMK2A;IQGAP1
Signaling by FGFR1 Homo sapiens R-HSA-5654736	5/336	0.10455485425373288	0.24763654613004077	0	0	2.062091986563286	4.656293250379074	GSK3A;DLG4;PEA15;CAMK2A;IQGAP1
Prolonged ERK activation events Homo sapiens R-HSA-169893	4/242	0.10533047012229978	0.24763654613004077	0	0	2.2892156862745097	5.152229091632734	DLG4;PEA15;CAMK2A;IQGAP1
Calnexin/calreticulin cycle Homo sapiens R-HSA-901042	1/15	0.10546525137897352	0.24763654613004077	0	0	9.639455782312925	21.682738811969994	GANAB
mRNA decay by 5' to 3' exoribonuclease Homo sapiens R-HSA-430039	1/15	0.10546525137897352	0.24763654613004077	0	0	9.639455782312925	21.682738811969994	LSM3
Mismatch Repair Homo sapiens R-HSA-5358508	1/15	0.10546525137897352	0.24763654613004077	0	0	9.639455782312925	21.682738811969994	PCNA
Processive synthesis on the lagging strand Homo sapiens R-HSA-69183	1/15	0.10546525137897352	0.24763654613004077	0	0	9.639455782312925	21.682738811969994	PCNA
Signaling by Leptin Homo sapiens R-HSA-2586552	4/243	0.10651214158869601	0.24887471132187994	0	0	2.2795211529521153	5.104979175961625	DLG4;PEA15;CAMK2A;IQGAP1
Interleukin receptor SHC signaling Homo sapiens R-HSA-912526	4/245	0.10889360563375085	0.249301751922213	0	0	2.2603734439834025	5.012115837618719	DLG4;PEA15;CAMK2A;IQGAP1
Downstream signal transduction Homo sapiens R-HSA-186763	5/341	0.10949212457352908	0.249301751922213	0	0	2.030885780885781	4.492121648742589	GSK3A;DLG4;PEA15;CAMK2A;IQGAP1
Signalling to RAS Homo sapiens R-HSA-167044	4/246	0.11009333669516769	0.249301751922213	0	0	2.250918273645546	4.9664863080630965	DLG4;PEA15;CAMK2A;IQGAP1
RHO GTPases activate CIT Homo sapiens R-HSA-5625900	1/16	0.11208976613663611	0.249301751922213	0	0	8.996371882086168	19.688157234385223	DLG4
Translesion synthesis by REV1 Homo sapiens R-HSA-110312	1/16	0.11208976613663611	0.249301751922213	0	0	8.996371882086168	19.688157234385223	PCNA
DAP12 signaling Homo sapiens R-HSA-2424491	5/344	0.11250852257209785	0.249301751922213	0	0	2.0126039152587825	4.396988713220567	GSK3A;DLG4;PEA15;CAMK2A;IQGAP1
VEGFR2 mediated cell proliferation Homo sapiens R-HSA-5218921	4/248	0.11251064112936957	0.249301751922213	0	0	2.23224043715847	4.8767923668121655	DLG4;PEA15;CAMK2A;IQGAP1
Metabolism of lipids and lipoproteins Homo sapiens R-HSA-556833	8/659	0.11646611323000475	0.249301751922213	0	0	1.6854070660522273	3.6238862983937947	PPP1CB;CBR1;ARF1;FABP5;VAPA;PLIN3;P4HB;ALDH7A1
Cellular Senescence Homo sapiens R-HSA-2559583	3/161	0.11728955506793703	0.249301751922213	0	0	2.5788738542121346	5.52680924166283	HIST1H1D;TNIK;HIST1H1C
Interleukin-2 signaling Homo sapiens R-HSA-451927	4/252	0.11741573037991371	0.249301751922213	0	0	2.1957885304659497	4.703454547525909	DLG4;PEA15;CAMK2A;IQGAP1
Signalling by NGF Homo sapiens R-HSA-166520	6/450	0.11766022113887882	0.249301751922213	0	0	1.846973734297678	3.9524393663640636	GSK3A;DLG4;PEA15;CAMK2A;IQGAP1;SH3GL2
Regulation of HSF1-mediated heat shock response Homo sapiens R-HSA-3371453	2/80	0.11850042564810534	0.249301751922213	0	0	3.472778363189322	7.40687618137487	ST13;HSPA12A
Signalling to ERKs Homo sapiens R-HSA-187687	4/253	0.11865649800073903	0.249301751922213	0	0	2.18685854529228	4.661338262438937	DLG4;PEA15;CAMK2A;IQGAP1
Acetylcholine Neurotransmitter Release Cycle Homo sapiens R-HSA-264642	1/17	0.11866555206318279	0.249301751922213	0	0	8.433673469387756	17.975921517736868	PPFIA3
RHO GTPases Activate ROCKs Homo sapiens R-HSA-5627117	1/17	0.11866555206318279	0.249301751922213	0	0	8.433673469387756	17.975921517736868	PPP1CB
Chylomicron-mediated lipid transport Homo sapiens R-HSA-174800	1/17	0.11866555206318279	0.249301751922213	0	0	8.433673469387756	17.975921517736868	P4HB
N-glycan trimming in the ER and Calnexin/Calreticulin cycle Homo sapiens R-HSA-532668	1/17	0.11866555206318279	0.249301751922213	0	0	8.433673469387756	17.975921517736868	GANAB
KSRP (KHSRP) binds and destabilizes mRNA Homo sapiens R-HSA-450604	1/17	0.11866555206318279	0.249301751922213	0	0	8.433673469387756	17.975921517736868	EXOSC6
Tristetraprolin (TTP, ZFP36) binds and destabilizes mRNA Homo sapiens R-HSA-450513	1/17	0.11866555206318279	0.249301751922213	0	0	8.433673469387756	17.975921517736868	EXOSC6
Butyrate Response Factor 1 (BRF1) binds and destabilizes mRNA Homo sapiens R-HSA-450385	1/17	0.11866555206318279	0.249301751922213	0	0	8.433673469387756	17.975921517736868	EXOSC6
Translesion synthesis by POLK Homo sapiens R-HSA-5655862	1/17	0.11866555206318279	0.249301751922213	0	0	8.433673469387756	17.975921517736868	PCNA
Translesion synthesis by POLI Homo sapiens R-HSA-5656121	1/17	0.11866555206318279	0.249301751922213	0	0	8.433673469387756	17.975921517736868	PCNA
G1/S-Specific Transcription Homo sapiens R-HSA-69205	1/17	0.11866555206318279	0.249301751922213	0	0	8.433673469387756	17.975921517736868	PCNA
Global Genome Nucleotide Excision Repair (GG-NER) Homo sapiens R-HSA-5696399	2/82	0.1233854473056022	0.2573709453908136	0	0	3.3856164383561644	7.08420638881865	PCNA;UBE2V2
Serotonin Neurotransmitter Release Cycle Homo sapiens R-HSA-181429	1/18	0.12519296508571937	0.2573709453908136	0	0	7.937174869947979	16.492647814827816	PPFIA3
Norepinephrine Neurotransmitter Release Cycle Homo sapiens R-HSA-181430	1/18	0.12519296508571937	0.2573709453908136	0	0	7.937174869947979	16.492647814827816	PPFIA3
Synthesis of PIPs at the Golgi membrane Homo sapiens R-HSA-1660514	1/18	0.12519296508571937	0.2573709453908136	0	0	7.937174869947979	16.492647814827816	ARF1
TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest Homo sapiens R-HSA-6804114	1/18	0.12519296508571937	0.2573709453908136	0	0	7.937174869947979	16.492647814827816	PCNA
DAP12 interactions Homo sapiens R-HSA-2172127	5/359	0.12818226144044215	0.26139233676960955	0	0	1.925842519062858	3.9562623511477746	GSK3A;DLG4;PEA15;CAMK2A;IQGAP1
TP53 Regulates Metabolic Genes Homo sapiens R-HSA-5628897	2/84	0.12831871370815223	0.26139233676960955	0	0	3.30270631473438	6.78124263341261	PRDX5;COX5A
Interleukin-3, 5 and GM-CSF signaling Homo sapiens R-HSA-512988	4/261	0.1287862035023546	0.26139233676960955	0	0	2.117920449632512	4.34089311410109	DLG4;PEA15;CAMK2A;IQGAP1
Prostacyclin signalling through prostacyclin receptor Homo sapiens R-HSA-392851	1/19	0.1316723586731457	0.2638956477173087	0	0	7.495842781557068	15.197360794380689	GNB1
Translesion Synthesis by POLH Homo sapiens R-HSA-110320	1/19	0.1316723586731457	0.2638956477173087	0	0	7.495842781557068	15.197360794380689	PCNA
PCNA-Dependent Long Patch Base Excision Repair Homo sapiens R-HSA-5651801	1/19	0.1316723586731457	0.2638956477173087	0	0	7.495842781557068	15.197360794380689	PCNA
Unfolded Protein Response (UPR) Homo sapiens R-HSA-381119	2/86	0.13329776588088477	0.26557585078835644	0	0	3.223744292237443	6.496392179392902	EXOSC6;GSK3A
Signaling by PDGF Homo sapiens R-HSA-186797	5/364	0.13361958254696013	0.26557585078835644	0	0	1.8985332216529989	3.8212887895578227	GSK3A;DLG4;PEA15;CAMK2A;IQGAP1
NCAM signaling for neurite out-growth Homo sapiens R-HSA-375165	4/266	0.1352958696907853	0.2667413550350134	0	0	2.076972010178117	4.154548982728072	DLG4;PEA15;CAMK2A;IQGAP1
Regulation of PLK1 Activity at G2/M Transition Homo sapiens R-HSA-2565942	2/87	0.13580370996281216	0.2667413550350134	0	0	3.1856567284448025	6.360306200285701	PPP1CB;MAPRE1
G beta:gamma signalling through PLC beta Homo sapiens R-HSA-418217	1/20	0.13810408360894222	0.2667413550350134	0	0	7.100966702470462	14.058122135286423	GNB1
eNOS activation and regulation Homo sapiens R-HSA-203765	1/20	0.13810408360894222	0.2667413550350134	0	0	7.100966702470462	14.058122135286423	DDAH1
Metabolism of nitric oxide Homo sapiens R-HSA-202131	1/20	0.13810408360894222	0.2667413550350134	0	0	7.100966702470462	14.058122135286423	DDAH1
Glucuronidation Homo sapiens R-HSA-156588	1/20	0.13810408360894222	0.2667413550350134	0	0	7.100966702470462	14.058122135286423	UGDH
Lagging Strand Synthesis Homo sapiens R-HSA-69186	1/20	0.13810408360894222	0.2667413550350134	0	0	7.100966702470462	14.058122135286423	PCNA
Presynaptic function of Kainate receptors Homo sapiens R-HSA-500657	1/21	0.14448848826224206	0.2757369955283424	0	0	6.745578231292517	13.049695067396527	GNB1
Nef-mediates down modulation of cell surface receptors by recruiting them to clathrin adapters Homo sapiens R-HSA-164938	1/21	0.14448848826224206	0.2757369955283424	0	0	6.745578231292517	13.049695067396527	ARF1
Mitochondrial tRNA aminoacylation Homo sapiens R-HSA-379726	1/21	0.14448848826224206	0.2757369955283424	0	0	6.745578231292517	13.049695067396527	KARS
Nephrin interactions Homo sapiens R-HSA-373753	1/22	0.15082591837284567	0.27894059807178795	0	0	6.424036281179139	12.151893106042852	IQGAP1
Post-chaperonin tubulin folding pathway Homo sapiens R-HSA-389977	1/22	0.15082591837284567	0.27894059807178795	0	0	6.424036281179139	12.151893106042852	TUBB6
ADP signalling through P2Y purinoceptor 12 Homo sapiens R-HSA-392170	1/22	0.15082591837284567	0.27894059807178795	0	0	6.424036281179139	12.151893106042852	GNB1
SALM protein interactions at the synapse Homo sapiens R-HSA-8849932	1/22	0.15082591837284567	0.27894059807178795	0	0	6.424036281179139	12.151893106042852	DLG4
Resolution of AP sites via the multiple-nucleotide patch replacement pathway Homo sapiens R-HSA-110373	1/22	0.15082591837284567	0.27894059807178795	0	0	6.424036281179139	12.151893106042852	PCNA
Telomere C-strand (Lagging Strand) Synthesis Homo sapiens R-HSA-174417	1/22	0.15082591837284567	0.27894059807178795	0	0	6.424036281179139	12.151893106042852	PCNA
Pink/Parkin Mediated Mitophagy Homo sapiens R-HSA-5205685	1/22	0.15082591837284567	0.27894059807178795	0	0	6.424036281179139	12.151893106042852	MAP1LC3B
Mitophagy Homo sapiens R-HSA-5205647	1/22	0.15082591837284567	0.27894059807178795	0	0	6.424036281179139	12.151893106042852	MAP1LC3B
Chaperonin-mediated protein folding Homo sapiens R-HSA-390466	2/95	0.1562071987618552	0.28186856762465357	0	0	2.910443364265724	5.403447529083196	TUBB6;GNB1
Metabolism of carbohydrates Homo sapiens R-HSA-71387	4/282	0.15699234428113615	0.28186856762465357	0	0	1.9558353317346122	3.6213430193993927	TPI1;SORD;ENO2;HK1
Dopamine Neurotransmitter Release Cycle Homo sapiens R-HSA-212676	1/23	0.1571167172354541	0.28186856762465357	0	0	6.131725417439704	11.348390934851706	PPFIA3
Thromboxane signalling through TP receptor Homo sapiens R-HSA-428930	1/23	0.1571167172354541	0.28186856762465357	0	0	6.131725417439704	11.348390934851706	GNB1
Deadenylation of mRNA Homo sapiens R-HSA-429947	1/23	0.1571167172354541	0.28186856762465357	0	0	6.131725417439704	11.348390934851706	PABPC1
MicroRNA (miRNA) biogenesis Homo sapiens R-HSA-203927	1/23	0.1571167172354541	0.28186856762465357	0	0	6.131725417439704	11.348390934851706	PRKRA
Gap-filling DNA repair synthesis and ligation in GG-NER Homo sapiens R-HSA-5696397	1/23	0.1571167172354541	0.28186856762465357	0	0	6.131725417439704	11.348390934851706	PCNA
RAF-independent MAPK1/3 activation Homo sapiens R-HSA-112409	1/23	0.1571167172354541	0.28186856762465357	0	0	6.131725417439704	11.348390934851706	PEA15
IRS-mediated signalling Homo sapiens R-HSA-112399	4/284	0.1597920664842413	0.2820108870702607	0	0	1.9416666666666667	3.560787343045612	DLG4;PEA15;CAMK2A;IQGAP1
Glutamate Neurotransmitter Release Cycle Homo sapiens R-HSA-210500	1/24	0.16336122560299707	0.2820108870702607	0	0	5.8648328896776105	10.625853921726193	PPFIA3
Pyrimidine metabolism Homo sapiens R-HSA-73848	1/24	0.16336122560299707	0.2820108870702607	0	0	5.8648328896776105	10.625853921726193	DUT
Metabolism of water-soluble vitamins and cofactors Homo sapiens R-HSA-196849	2/98	0.16400342622738875	0.2820108870702607	0	0	2.8190639269406392	5.096495349991006	MTHFD1;SHMT2
Insulin receptor signalling cascade Homo sapiens R-HSA-74751	4/287	0.16402620026511663	0.2820108870702607	0	0	1.920789163722026	3.472266478141004	DLG4;PEA15;CAMK2A;IQGAP1
IGF1R signaling cascade Homo sapiens R-HSA-2428924	4/288	0.16544663861300762	0.2820108870702607	0	0	1.913928012519562	3.443360445475092	DLG4;PEA15;CAMK2A;IQGAP1
Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R) Homo sapiens R-HSA-2404192	4/288	0.16544663861300762	0.2820108870702607	0	0	1.913928012519562	3.443360445475092	DLG4;PEA15;CAMK2A;IQGAP1
IRS-related events triggered by IGF1R Homo sapiens R-HSA-2428928	4/288	0.16544663861300762	0.2820108870702607	0	0	1.913928012519562	3.443360445475092	DLG4;PEA15;CAMK2A;IQGAP1
FCERI mediated MAPK activation Homo sapiens R-HSA-2871796	4/289	0.16687154315242386	0.2820108870702607	0	0	1.9071150097465888	3.4147484792131473	DLG4;PEA15;CAMK2A;IQGAP1
Fc epsilon receptor (FCERI) signaling Homo sapiens R-HSA-2454202	5/395	0.16952773202939972	0.2820108870702607	0	0	1.7448448986910525	3.096643862737465	GSK3A;DLG4;PEA15;CAMK2A;IQGAP1
Amino acid synthesis and interconversion (transamination) Homo sapiens R-HSA-70614	1/25	0.16955978178754713	0.2820108870702607	0	0	5.620181405895692	9.973291336989591	PHGDH
Formation of tubulin folding intermediates by CCT/TriC Homo sapiens R-HSA-389960	1/25	0.16955978178754713	0.2820108870702607	0	0	5.620181405895692	9.973291336989591	TUBB6
ADP signalling through P2Y purinoceptor 1 Homo sapiens R-HSA-418592	1/25	0.16955978178754713	0.2820108870702607	0	0	5.620181405895692	9.973291336989591	GNB1
Activation of G protein gated Potassium channels Homo sapiens R-HSA-1296041	1/25	0.16955978178754713	0.2820108870702607	0	0	5.620181405895692	9.973291336989591	GNB1
Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits Homo sapiens R-HSA-997272	1/25	0.16955978178754713	0.2820108870702607	0	0	5.620181405895692	9.973291336989591	GNB1
G protein gated Potassium channels Homo sapiens R-HSA-1296059	1/25	0.16955978178754713	0.2820108870702607	0	0	5.620181405895692	9.973291336989591	GNB1
ATF4 activates genes Homo sapiens R-HSA-380994	1/25	0.16955978178754713	0.2820108870702607	0	0	5.620181405895692	9.973291336989591	EXOSC6
Constitutive Signaling by AKT1 E17K in Cancer Homo sapiens R-HSA-5674400	1/25	0.16955978178754713	0.2820108870702607	0	0	5.620181405895692	9.973291336989591	GSK3A
Synthesis and interconversion of nucleotide di- and triphosphates Homo sapiens R-HSA-499943	1/25	0.16955978178754713	0.2820108870702607	0	0	5.620181405895692	9.973291336989591	DCTPP1
Glyoxylate metabolism and glycine degradation Homo sapiens R-HSA-389661	1/25	0.16955978178754713	0.2820108870702607	0	0	5.620181405895692	9.973291336989591	GRHPR
G0 and Early G1 Homo sapiens R-HSA-1538133	1/25	0.16955978178754713	0.2820108870702607	0	0	5.620181405895692	9.973291336989591	PCNA
Protein folding Homo sapiens R-HSA-391251	2/101	0.17186765318613578	0.284860227945187	0	0	2.7332226373322266	4.813288582261131	TUBB6;GNB1
Phase 2 - plateau phase Homo sapiens R-HSA-5576893	1/26	0.17571272171279131	0.28824107431653095	0	0	5.395102040816327	9.381569269744272	CACNA2D1
Downregulation of TGF-beta receptor signaling Homo sapiens R-HSA-2173788	1/26	0.17571272171279131	0.28824107431653095	0	0	5.395102040816327	9.381569269744272	PPP1CB
Insulin receptor recycling Homo sapiens R-HSA-77387	1/26	0.17571272171279131	0.28824107431653095	0	0	5.395102040816327	9.381569269744272	ATP6V1G2
MHC class II antigen presentation Homo sapiens R-HSA-2132295	2/103	0.17714492006114962	0.28959869184058246	0	0	2.6788281567882817	4.636481281176971	ARF1;SH3GL2
Prefoldin mediated transfer of substrate  to CCT/TriC Homo sapiens R-HSA-389957	1/27	0.18182037873406148	0.29422959937032245	0	0	5.187336473050759	8.843039277830465	TUBB6
Phase 1 - inactivation of fast Na+ channels Homo sapiens R-HSA-5576894	1/27	0.18182037873406148	0.29422959937032245	0	0	5.187336473050759	8.843039277830465	CACNA2D1
EGFR downregulation Homo sapiens R-HSA-182971	1/27	0.18182037873406148	0.29422959937032245	0	0	5.187336473050759	8.843039277830465	SH3GL2
Platelet degranulation Homo sapiens R-HSA-114608	2/105	0.1824474911978322	0.29425033092175634	0	0	2.626546083255752	4.468524115824139	FLNA;PFN1
G-protein activation Homo sapiens R-HSA-202040	1/28	0.18788308385755498	0.2970164923028674	0	0	4.9949609473419	8.351252049375448	GNB1
Adrenaline,noradrenaline inhibits insulin secretion Homo sapiens R-HSA-400042	1/28	0.18788308385755498	0.2970164923028674	0	0	4.9949609473419	8.351252049375448	GNB1
The role of Nef in HIV-1 replication and disease pathogenesis Homo sapiens R-HSA-164952	1/28	0.18788308385755498	0.2970164923028674	0	0	4.9949609473419	8.351252049375448	ARF1
PERK regulates gene expression Homo sapiens R-HSA-381042	1/28	0.18788308385755498	0.2970164923028674	0	0	4.9949609473419	8.351252049375448	EXOSC6
Recognition of DNA damage by PCNA-containing replication complex Homo sapiens R-HSA-110314	1/28	0.18788308385755498	0.2970164923028674	0	0	4.9949609473419	8.351252049375448	PCNA
Extension of Telomeres Homo sapiens R-HSA-180786	1/28	0.18788308385755498	0.2970164923028674	0	0	4.9949609473419	8.351252049375448	PCNA
Nucleotide Excision Repair Homo sapiens R-HSA-5696398	2/108	0.19044470279688272	0.2993125452701433	0	0	2.551822176272939	4.2319250565978885	PCNA;UBE2V2
Ion channel transport Homo sapiens R-HSA-983712	3/203	0.1905852323745171	0.2993125452701433	0	0	2.0329655172413794	3.369957020752049	ATP6V1G2;CAMK2A;ATP1A1
Interaction between L1 and Ankyrins Homo sapiens R-HSA-445095	1/29	0.1939011657318861	0.30253634653281253	0	0	4.816326530612245	7.900734332963019	NRCAM
