logFC	AveExpr	t	P.Value	adj.P.Val	B
MYO1B	1.201121885	-1.13891991857143	2.31881010837506	0.0497186290642124	0.375073018520429	-4.1397516860986
EIF3A	-0.896740544	0.41568602	-2.31791504572871	0.0497874918959355	0.375073018520429	-4.14107156018404
LUC7L2	-0.786562125	0.419211464285714	-2.31173147134252	0.0502658514834176	0.375073018520429	-4.15018791374003
EIF2S2	1.50254516	-1.05573144285714	2.31047180026858	0.0503638623889507	0.375073018520429	-4.15204458580564
ENO2	1.0799185	3.91989414285714	2.30805815702938	0.0505521951601958	0.375073018520429	-4.15560171346908
CIAPIN1	-1.271298	-2.691434	-2.30636272872999	0.0506849082800699	0.375073018520429	-4.15810003104691
ACY1	-1.36357756	-2.41050052857143	-2.30630163548981	0.0506896969847614	0.375073018520429	-4.15819005050512
FEN1	-0.882397924	-0.233380218571429	-2.30382951114376	0.050883851328191	0.375073018520429	-4.16183236421271
SSBP3	-1.05201996	-0.849279171428571	-2.30076331338449	0.051125697229971	0.375073018520429	-4.16634912980977
SUMO1	-0.85982051	-0.433480592857143	-2.2986195602895	0.0512954684243179	0.375073018520429	-4.169506507817
CBX1	-0.766935700000001	2.07189271428571	-2.29821706724063	0.0513274060774293	0.375073018520429	-4.17009925982001
IK	-4.0220411	-2.028483	-2.29539439545783	0.0515519435673681	0.375073018520429	-4.17425575867688
CALM2	1.0995734	5.45570042857143	2.29146071827058	0.0518664988125423	0.375073018520429	-4.1800469243404
ERH	-0.8013989	2.17236628571429	-2.29141407482362	0.051870240132786	0.375073018520429	-4.18011558350942
NCSTN	-0.806088899999999	-3.08519271428571	-2.29066735137479	0.0519301723656811	0.375073018520429	-4.18121473056407
RPL29	-0.934150716	-0.456558988571429	-2.27992229671241	0.0528002774723222	0.379923801060243	-4.19702466867696
LUC7L3	-1.00157554	-0.2544837	-2.27361627655017	0.0533176885753767	0.379946217166775	-4.20629751283962
PSMC3	-0.940743469999999	0.528438931428571	-2.273268802377	0.0533463456784596	0.379946217166775	-4.2068083414505
DPYSL5	0.921268299999999	3.59647771428571	2.26926170152644	0.0536779349302207	0.379946217166775	-4.21269831726339
LSM8	-0.868843286	0.226558397142857	-2.26566466661047	0.0539773427350117	0.379946217166775	-4.21798405490206
PPP2R2A	-1.574655606	-1.62172299571429	-2.26463376800895	0.0540634588615736	0.379946217166775	-4.21949866831282
LCMT1	-1.9508729	-2.35835085714286	-2.26382839025779	0.0541308314584686	0.379946217166775	-4.22068186108439
ZNF22	-1.16696416	-1.98113167142857	-2.26090216710193	0.0543763257074604	0.379946217166775	-4.22498021452398
STMN2	-1.10216003	-0.173019285714286	-2.26072214568106	0.0543914647354735	0.379946217166775	-4.22524461833734
SET	-1.015044	3.00646842857143	-2.2542430092324	0.0549391389022743	0.382376406759829	-4.23475832850142
DMD	-3.4743295	-0.951921571428571	-2.25117782707845	0.0552001473304915	0.38280102170493	-4.23925746080341
HRSP12	-1.30207188	-2.20911665714286	-2.24072749511586	0.0560993414167864	0.387632272461116	-4.25458847608088
PAK2	1.074885478	0.198701608571429	2.23556242425771	0.0565491380412228	0.389334712988851	-4.26216106546057
TPBG	0.9047156	-1.74706102857143	2.23300295213688	0.0567733558855045	0.389477430698408	-4.26591236018474
SERPINB6	-2.511498192	-2.57390622	-2.21995836757926	0.0579299118579663	0.395992326057669	-4.28501871933898
RPN2	-0.699559600000001	1.73235342857143	-2.21027540104968	0.0588035327595184	0.400533671536363	-4.29918753575938
CD81	1.4842701	-0.923109768571429	2.20658079566445	0.0591403060787253	0.40139909870454	-4.30459057577845
EIF2S1	-1.97343466	-1.15055331428571	-2.19552463654515	0.0601595788321886	0.406874324681304	-4.32074854400913
RFC2	-1.4435751	-3.14350242857143	-2.19003667413441	0.0606719662370656	0.408894871048393	-4.32876283044423
DNHD1	-1.23426984	0.913689214285714	-2.18686490522417	0.0609700700303864	0.409462154519858	-4.33339282077333
UCHL1	0.848533799999998	4.02406042857143	2.18424007118255	0.0612178660622094	0.409688795954786	-4.33722337778381
X3.Sep	1.187192964	0.900483525714286	2.18031234887992	0.0615905243490472	0.40984422765632	-4.34295352482787
FABP1	1.5213399	-3.72808985714286	2.17948455284673	0.0616693508699164	0.40984422765632	-4.34416092056879
SRSF6	-1.099293085	0.868056941428571	-2.17704198878215	0.0619025254610187	0.409970358935605	-4.34772300292851
RPS19	-0.7663804	1.75581057142857	-2.17170916129713	0.0624146492594241	0.411936685112199	-4.35549713449669
PMPCB	-0.993238340000001	-0.465794042857143	-2.16227939471244	0.0633304868979079	0.411972234845157	-4.36923375348603
SREK1	-1.42670748	-1.97287022857143	-2.16217280051182	0.0633409150968538	0.411972234845157	-4.36938895860092
APMAP	0.95241404	1.16455175714286	2.161105704216	0.0634454035711478	0.411972234845157	-4.3709425987025
SNRPE	-0.79537447	1.14543137142857	-2.15904570224864	0.0636475978334394	0.411972234845157	-4.37394138787263
DCTPP1	-2.1507483	-3.09884471428571	-2.15768620446623	0.0637813844224082	0.411972234845157	-4.37592009533895
UBE2O	-0.8609912	-3.83774128571429	-2.15703808299603	0.0638452630396524	0.411972234845157	-4.37686332008494
SRP9	-0.7456895	1.62637485714286	-2.1544480071699	0.0641011713516514	0.411972234845157	-4.38063208894273
ANXA1	-2.1287891	-4.00354985714286	-2.15403604779772	0.0641419675986713	0.411972234845157	-4.38123143089752
MCM6	-1.123540843	0.697373693571429	-2.1484918834034	0.0646935050883283	0.414124979060402	-4.3892949205076
SRRM2	-1.455961058	0.145728284285714	-2.14206884788786	0.0653383267155753	0.41685852444537	-4.39863082612678
ASMTL	1.2779957	-3.98550157142857	2.13433506295309	0.0661231517493399	0.420059635205676	-4.40986348307011
RAB2A	0.781333699999999	2.689744	2.13281006288614	0.0662790020021496	0.420059635205676	-4.41207731378654
DDX18	1.115032	-4.03429642857143	2.12952912729117	0.0666155312935373	0.420799098666107	-4.41683898100161
PRRC1	-0.986614199999999	-2.20852357142857	-2.12702068453768	0.0668739598724067	0.421041971038771	-4.4204783686726
AIFM1	-1.4671207	-4.64365914285714	-2.11485234633109	0.0681416567874143	0.426645737739446	-4.4381185240098
CRYZ	-0.919690859999999	-1.41968845714286	-2.112726966883	0.0683654911788196	0.426645737739446	-4.44119716479242
HK1	0.8483355	1.14975757142857	2.11072163638085	0.0685773453829442	0.426645737739446	-4.44410123046585
TBL3	3.31565	-1.61425862857143	2.10876351112018	0.0687848352800019	0.426645737739446	-4.44693629224305
PSME3	-0.782119192	-0.188651784285714	-2.10649871585793	0.0690255906217252	0.426645737739446	-4.45021456903112
UBAP2L	-1.63074194	-1.10582882857143	-2.1057866950023	0.0691014517759814	0.426645737739446	-4.45124503772194
AKR1C2	0.6648741	-2.25464157142857	2.10212717376025	0.0694926439812825	0.427519906239172	-4.45653991929156
RAD23A	-1.4002987	-2.75813714285714	-2.10029080510309	0.0696897652803665	0.427519906239172	-4.45919607009539
GGCT	-1.1015052	-3.82978457142857	-2.09520554715598	0.07023850170371	0.42950955993898	-4.46654847067167
POTEE	0.7278832	3.71313242857143	2.08940168429536	0.0708699635845682	0.430708017753083	-4.47493442583129
DFFA	-1.53277932	-2.01925562857143	-2.08708888063055	0.0711231460780473	0.430708017753083	-4.47827455049716
TPR	-1.19416988	1.01475798571429	-2.08627362690811	0.07121260312569	0.430708017753083	-4.47945170814039
ZNF326	-0.81394762	-1.54611684285714	-2.08516336138915	0.0713346090009025	0.430708017753083	-4.48105465085032
NHP2L1	-0.772858692	0.341481672857143	-2.08309049256889	0.0715629430028043	0.430727902224426	-4.48404677019878
PPIL3	-1.4391856	-2.34971528571429	-2.0803726363244	0.0718634103889374	0.431180462333625	-4.48796876024732
COPS5	-1.05038752	-1.5979857	-2.07329926936346	0.0726511991888541	0.434544985148334	-4.49816979116227
BUB3	-0.87750427	0.900243054285714	-2.06581288179251	0.073494198357625	0.436783691989658	-4.50895665370664
RPL22	-0.6561841	1.72101842857143	-2.06548859721665	0.0735309296717485	0.436783691989658	-4.50942367293989
CYC1	1.192794548	-1.05174895571429	2.06325769250345	0.0737841086860115	0.436783691989658	-4.51263599319663
UPF1	-1.17015576	-1.29780895714286	-2.06189933734335	0.0739386819694832	0.436783691989658	-4.51459146518897
SEC61A1	1.6342107	-4.10131485714286	2.05990229161418	0.0741665098728521	0.436783691989658	-4.51746576994499
SAFB2	-1.6905359	-3.36708185714286	-2.05595152608768	0.0746192466578367	0.437259202746174	-4.52314984072099
WDR18	-0.984369719999999	-1.53913277142857	-2.0552131610144	0.0747041584629044	0.437259202746174	-4.52421182323325
PABPN1	-0.66739096	1.05088272857143	-2.05151222367494	0.0751311900028609	0.438417980687426	-4.52953330037696
PRPF8	-1.26306357	0.745500214285714	-2.04781215879742	0.0755605041799793	0.439357437654737	-4.53485093963094
TUBA1B	0.7601344	4.36683785714286	2.04617451155448	0.075751282354265	0.439357437654737	-4.53720369474627
SNRNP40	-1.77590282	-1.17415198571429	-2.0422582273725	0.0762094197149406	0.440679242702104	-4.54282801579663
COPB2	-0.76353528	0.685831942857143	-2.03410037665256	0.0771724442804451	0.444903790219193	-4.55453430521927
RPL36	-0.665546152	-0.00313924142857142	-2.02789836442843	0.0779125134282858	0.447821473578796	-4.5634253192211
DYNLRB1	0.91944154	0.882958542857143	2.02491825068738	0.0782705774804613	0.448380625244192	-4.56769481310967
NIFK	-0.897027999999999	-3.96742871428571	-2.02228236311792	0.0785886176453647	0.448380625244192	-4.57146967198663
SNRPN	-0.879952700000002	2.11968214285714	-2.02112379391766	0.0787288057019762	0.448380625244192	-4.57312842062827
MTA2	-1.13783318	-1.33263901428571	-2.01932577587339	0.078946849899317	0.448380625244192	-4.57570214772034
SALL2	2.0369626	4.10282971428571	2.01683557667217	0.0792498052838864	0.448769607435972	-4.57926560260364
SEC31A	-0.71367275	-0.2486384	-2.01020670072977	0.0800617915259052	0.450998754414256	-4.58874532706662
LSM14A	-2.2819892	-2.50942071428571	-2.00977686688153	0.0801147212648103	0.450998754414256	-4.58935970714709
C20orf27	-1.1497303	-3.49660157142857	-2.00721624821693	0.0804307414931174	0.451449968380724	-4.59301892172966
TMED10	-1.22816238	-0.167111457142857	-2.00019771408008	0.0813031611886864	0.455012428406859	-4.60304168808698
SMARCA4	-1.152962454	0.16800166	-1.98940616280325	0.0826625279690481	0.459572208144456	-4.61843229699165
LONP1	-0.9961183	-1.26259742857143	-1.98853427863572	0.0827733133364346	0.459572208144456	-4.6196746725882
ERP29	-0.644546	1.1610696	-1.98762906194357	0.0828884864279583	0.459572208144456	-4.620964372317
CYB5B	0.6183939	1.54238057142857	1.98509690353125	0.0832114854643938	0.459572208144456	-4.62457110765685
RPS6	-0.69499456	0.772798485714286	-1.98426027722928	0.0833184724274431	0.459572208144456	-4.62576247085206
NOP56	-0.86899586	-0.536467371428571	-1.9808519374531	0.0837557071702306	0.459645164591695	-4.63061441011352
CFL1	0.699293299999999	6.86210628571429	1.97923219512439	0.0839642724087986	0.459645164591695	-4.63291930784612
CRTAP	-1.4640345	-3.57204757142857	-1.97855092449296	0.0840521460852107	0.459645164591695	-4.63388858680914
AP2M1	1.11015435	-2.07257624285714	1.97114804131408	0.0850127667665293	0.462225148857498	-4.64441448280414
PPP1CA	-0.850885498	-0.149017444285714	-1.97055459549127	0.0850902325746541	0.462225148857498	-4.64525775853291
MCM3	-1.1760614	2.28205545714286	-1.96832615029702	0.0853817342878852	0.462225148857498	-4.64842364006043
RTN4	0.826634059999999	1.3375951	1.96750099129774	0.0854899178137693	0.462225148857498	-4.64959563675573
TRNT1	-1.1965426	-2.57543871428571	-1.95385266794986	0.0872986408652562	0.469764545397858	-4.66895850754194
STT3A	2.75728497	-1.57013391428571	1.95124284924991	0.087648688796862	0.469764545397858	-4.67265622996202
DYNC1I2	0.89359378	1.23335872857143	1.95076173769695	0.0877133667590866	0.469764545397858	-4.67333772208975
SRSF1	-0.9293515	2.638207	-1.94962701021818	0.087866095743173	0.469764545397858	-4.67494484663611
SNRPG	-0.646960850000001	1.30432024285714	-1.946864393573	0.0882390048508032	0.469829741506278	-4.67885632082975
RPRD1B	-0.87081625	0.579113557142857	-1.94590229934348	0.0883692303773564	0.469829741506278	-4.68021809476279
KHSRP	-0.705795100000001	2.88542785714286	-1.94282088928666	0.0887875677187815	0.470746273168277	-4.68457815487915
GLG1	-0.887559255	0.195410161428571	-1.93994536217748	0.0891796763587346	0.471519062294525	-4.68864489745198
THRAP3	-1.05023615	0.550036928571428	-1.9364741338018	0.089655239402088	0.472727625938282	-4.6935515263169
KLC1	1.194159016	0.707316274285714	1.93079206954127	0.0904389681324654	0.475549958806425	-4.70157704228587
CS	0.64960128	1.06189258571429	1.92521843697564	0.0912141479938103	0.477546109128506	-4.70944190925839
LRPPRC	-1.00861787	0.379883305714286	-1.92388732738459	0.0914002222545918	0.477546109128506	-4.71131911075783
PTRHD1	-1.1400198	-1.74988814285714	-1.9226957860364	0.091567096159959	0.477546109128506	-4.71299912198672
SRRT	-0.775017002	0.0626732728571429	-1.90917030680725	0.0934819755068425	0.482815602774939	-4.73204502360439
DDX21	-1.4864349	-3.23936328571429	-1.90872669384675	0.0935454274517357	0.482815602774939	-4.73266893314814
LZTFL1	0.9524399	-3.22247071428571	1.90782827817065	0.0936740585705685	0.482815602774939	-4.73393233985566
PRPF4	-0.925878599999999	-1.93487514285714	-1.90672452282853	0.0938323217835954	0.482815602774939	-4.73548423241765
HDGFRP2	-1.02442394	-1.24632761428571	-1.90667959537522	0.0938387691913674	0.482815602774939	-4.73554739449205
PSMC4	-0.6963503	1.58517437142857	-1.90418732664809	0.0941970942416722	0.483359888414372	-4.73905040537423
WLS	-1.1211546	-4.05630128571429	-1.89633174509901	0.0953351379638564	0.487031931470196	-4.75008160462086
PCNA	-0.713376	0.623621005714286	-1.89404845633405	0.0956683849192755	0.487031931470196	-4.75328497992945
ERLIN2	-0.987455988	-0.755392294285714	-1.893995861399	0.0956760743118045	0.487031931470196	-4.75335875315148
IGF2BP2	-1.044866048	0.684396341428571	-1.88980821264956	0.0962902139484886	0.487904705558167	-4.75923036180138
ACTR1B	1.3864572832	-0.731187425857143	1.88935194454263	0.0963573556431489	0.487904705558167	-4.75986983511448
HSPH1	-0.85430009	1.0643647	-1.88490434609622	0.0970141904785846	0.48993446062272	-4.76610046414205
HNRNPLL	-1.582056958	-1.34392881571429	-1.87689407712281	0.0982079948040138	0.494658163302322	-4.77730906493079
MEX3D	-1.863466	-2.82249485714286	-1.87350198119192	0.0987177563333486	0.494676569359458	-4.7820504826891
PRCP	-2.28147952	-1.58354877142857	-1.87343032164896	0.0987285525053882	0.494676569359458	-4.78215061450429
ALDH9A1	-1.39822124	-1.07607104285714	-1.87090393513386	0.0991098978926074	0.495123236423484	-4.78567993350941
LUC7L	-0.7100645	-2.30846157142857	-1.86936443489902	0.099342967393629	0.495123236423484	-4.78782975837277
RDH11	-1.32903058	-1.92462544285714	-1.86338810051253	0.100252712055256	0.495123236423484	-4.79616937504052
MTCH2	1.9180125	-2.55756542857143	1.86245215626	0.100395904046396	0.495123236423484	-4.7974745614683
GFPT1	-1.0800558	-2.97716957142857	-1.86189783440653	0.100480802867744	0.495123236423484	-4.79824745923388
HNRNPM.1	-0.709425300000001	4.42162585714286	-1.86181094690892	0.100494116591565	0.495123236423484	-4.79836860002784
YTHDF2	-1.3620583	-2.24098071428571	-1.85874612544449	0.100964815721376	0.495123236423484	-4.80264034839583
FUBP1	-0.741873100000001	3.39102485714286	-1.85812730200997	0.101060110247271	0.495123236423484	-4.80350255594537
C1orf123	-2.03022682	-2.49447398571429	-1.85757090406557	0.101145864912007	0.495123236423484	-4.80427769724018
FXR1	-0.81131274	-0.82701	-1.85330464399319	0.101805710421175	0.495637501332187	-4.81021840243795
CPSF1	-0.958780399999999	-2.81363685714286	-1.85210749427828	0.101991604808533	0.495637501332187	-4.81188452277414
FTO	-1.053661494	-1.40289664714286	-1.85187475426072	0.102027782405894	0.495637501332187	-4.81220839061404
RPS17	-0.845722321	0.670506617142857	-1.84570276465459	0.102991642218865	0.499053172675714	-4.82079154327283
DPYSL4	1.1126323	3.06990114285714	1.84401188134408	0.103257211420021	0.499076521863433	-4.82314115327519
CAT	-1.21419298	-1.7531798	-1.84009660158573	0.103874647138425	0.500796157740416	-4.82857867660123
GSS	0.6006439	-1.91870085714286	1.83571859753924	0.104569213113955	0.501629993109572	-4.83465375064374
BAZ1B	-0.8198447	-2.28828014285714	-1.83570253379929	0.104571769723469	0.501629993109572	-4.83467603134174
ME2	-0.736923444	-0.369963861428571	-1.83315857370214	0.104977402017998	0.502316868656119	-4.83820363140236
PPID	-1.2721949	-2.23435485714286	-1.82742196090574	0.105897594320188	0.50314520027532	-4.84615161476196
TOP2A	1.2428411	-3.97431014285714	1.82676571747168	0.106003347307601	0.50314520027532	-4.84706023197029
NDUFA4	-1.11640472	-0.993278057142857	-1.82644940205375	0.106054357037662	0.50314520027532	-4.84749814992323
NUDT16L1	-1.5032055	-3.12123028571429	-1.82553456322997	0.106202017195	0.50314520027532	-4.848764523159
GDI1	0.810747799999998	4.70340942857143	1.82149080160972	0.106857044064108	0.504998474910378	-4.854359257098
TFG	-0.90973597	-0.314660542857143	-1.81862632431193	0.107323362669536	0.505952995442099	-4.85831954487
RPL27	-1.16614041	1.15086058571429	-1.81294198135613	0.108254457821846	0.50908853137841	-4.86617139371475
SF3A3	-0.8160471	0.762323385714286	-1.81122061734814	0.108537924099142	0.509131788920958	-4.86854727442151
HNRNPA0	-0.6288383	4.15887271428571	-1.80965916861593	0.108795664403695	0.509131788920958	-4.87070168379215
TCEA1	-1.1384514	-1.72139042857143	-1.80576607494278	0.109440803957853	0.50982361270784	-4.87607005688457
GABARAPL2	0.672506600000001	-2.32490885714286	1.80394877112201	0.10974319476144	0.50982361270784	-4.87857449138433
SART1	-1.5066795	-2.79526885714286	-1.80348293024327	0.109820835728514	0.50982361270784	-4.87921631117867
TIMM9	-0.755677	-1.62750071428571	-1.80159914682987	0.110135333345883	0.50982361270784	-4.88181106689219
UBXN1	-0.668294042	0.146506337142857	-1.79694644542858	0.110915756424543	0.50982361270784	-4.88821524477321
EIF3I	-0.647528422	0.365443901428571	-1.79639936930596	0.111007863315265	0.50982361270784	-4.88896783821953
RPL13	-0.96108198	1.35415862857143	-1.79353753723539	0.111490866892566	0.50982361270784	-4.89290329446931
IRF2BPL	0.64280578	-1.14943548571429	1.79335668730811	0.111521456328926	0.50982361270784	-4.89315190790923
NUDT1	-1.02422218	-1.55290972857143	-1.78742289216618	0.112529523003337	0.50982361270784	-4.90130357703531
CNPY2	-0.529604164	-0.114840261428571	-1.78682259886134	0.112631982119854	0.50982361270784	-4.90212764656752
TMX1	0.58065748	0.153519557142857	1.78669460393599	0.112653839906363	0.50982361270784	-4.90230334100644
GTF2F2	-0.98519978	-1.66235237142857	-1.78577225583166	0.112811468389859	0.50982361270784	-4.90356927033729
RBM39	-0.798928720000001	1.09560197142857	-1.78127938433533	0.113582276927697	0.50982361270784	-4.90973204881742
ECI2	0.7671141	-3.15806114285714	1.77916302966001	0.113947082946329	0.50982361270784	-4.91263286173352
SIN3A	-1.0440511	-2.74711871428571	-1.77906758096783	0.113963561897746	0.50982361270784	-4.91276365738376
GRB2	-0.8957721954	-0.904005517571429	-1.7782988046712	0.114096370944672	0.50982361270784	-4.9138170276412
RAB10	0.55309052	0.766229842857143	1.77815839806328	0.114120642476547	0.50982361270784	-4.91400939179085
WDR3	1.02400258	-0.864831314285714	1.77501785591337	0.114664809094201	0.50982361270784	-4.91831049968125
SSB	-0.5532915	3.24409171428571	-1.77391927990621	0.114855737677665	0.50982361270784	-4.91981432501796
NR2F1	-1.6878926	-2.15946942857143	-1.77301407783513	0.11501328360085	0.50982361270784	-4.9210531615718
EIF1	-1.46375268	0.826404428571429	-1.77028335673144	0.11548978618893	0.50982361270784	-4.92478881019885
LSM2	-0.66349689	1.0603581	-1.76987273912818	0.11556159831198	0.50982361270784	-4.92535033702865
RPS13	-0.5837868	2.33287557142857	-1.76975786809217	0.11558169541148	0.50982361270784	-4.92550741576065
LIN7A	0.915927500000001	-2.23145242857143	1.76850844918864	0.115800498367512	0.50982361270784	-4.9272156487043
STMN1	0.702857899999998	5.47176514285714	1.76719305743634	0.116031276046436	0.50982361270784	-4.92901355236373
SNRNP200	-0.667036800000001	2.79486185714286	-1.7649630871412	0.116423500272172	0.50982361270784	-4.93206027792959
SNRNP70	-0.864268794	0.0743263028571429	-1.76278026933793	0.116808638825788	0.50982361270784	-4.93504106284005
GFAP	-3.608777078	-0.427175087142857	-1.76146270298089	0.117041691186075	0.50982361270784	-4.93683955961864
EIF4E	-0.977808119999999	-1.76502662857143	-1.76124406774265	0.117080405863616	0.50982361270784	-4.93713794663686
GPD2	-1.1740524	-3.68352214285714	-1.76079331784599	0.117160260083287	0.50982361270784	-4.9377530691671
VAMP2	1.88657995	-1.45199643714286	1.7597851944594	0.117339043186401	0.50982361270784	-4.93912858636856
C4orf27	-0.6697036	-1.54781078571429	-1.75571414698883	0.118063624805514	0.50982361270784	-4.94467996975973
PDCD6IP	-0.73226736	-0.907686885714286	-1.75462047120404	0.118258996919473	0.50982361270784	-4.94617043227903
TBL1XR1	-1.6688474	-3.40062514285714	-1.75342076283144	0.118473659749167	0.50982361270784	-4.94780495560039
SERBP1	-0.929544298	-0.257685587142857	-1.75270803171657	0.118601361368654	0.50982361270784	-4.94877578604311
NUDT21	-0.77152607	1.0111967	-1.75224999258508	0.118683497474348	0.50982361270784	-4.94939960751274
RALY	-0.585811400000001	2.34003471428571	-1.75160625430856	0.118799023650834	0.50982361270784	-4.95027622596468
NCBP1	1.314096425	-1.34757999857143	1.74762332767435	0.119516155697636	0.511753740503973	-4.9556970561308
UNC119B	0.70888215	0.0496899071428572	1.74278111864577	0.120393473558682	0.514359616944906	-4.96228046672091
RFC3	-1.79870016	-2.76767317142857	-1.73593119085033	0.121644868320647	0.516549946718547	-4.97158048140242
FIP1L1	-1.5037366	-4.45837942857143	-1.73491864168402	0.121830878646102	0.516549946718547	-4.97295389272486
CSE1L	-2.18609685	0.8794938	-1.7345266148338	0.121902967430253	0.516549946718547	-4.97348554315178
RPL23A	-0.58696422	1.22663715714286	-1.73257353350304	0.122262709911963	0.516549946718547	-4.97613347404476
BRD4	-1.35182684	-2.4507454	-1.73120638417715	0.122515119274452	0.516549946718547	-4.97798626437117
RBFOX1	-0.83769727	-0.258745357142857	-1.73115058536526	0.122525431457795	0.516549946718547	-4.97806187096955
MYEF2	-0.69104133	0.9640149	-1.72828226213381	0.12305662181233	0.517649173953407	-4.98194701534728
EPM2AIP1	-1.6152425	-3.78385885714286	-1.72577487661231	0.123522733282033	0.517753602028751	-4.9853410250277
NAMPT	-2.181339745	-1.23447622714286	-1.72318382147322	0.124006132558686	0.517753602028751	-4.98884608190029
CBX5	-0.663831	1.81701	-1.72132600662122	0.124353822916148	0.517753602028751	-4.9913578595264
CTNND1	0.9828607	-1.17513725714286	1.72004645918935	0.12459381993075	0.517753602028751	-4.9930871405818
UFC1	0.929167500000002	-3.58581157142857	1.71955929775883	0.124685307549862	0.517753602028751	-4.9937453838225
LEPRE1	1.4669152	-3.49706657142857	1.7181118891327	0.124957497335913	0.517753602028751	-4.99570062215949
ANP32E	-0.6548508	-0.760427928571429	-1.71801887773763	0.12497500738625	0.517753602028751	-4.99582624280663
COL6A1	0.8659552	-2.81774642857143	1.71371592589875	0.125787577396492	0.519905890134723	-5.00163457947416
DYNC1I1	1.47254287	-1.10116908571429	1.71239614450894	0.126037791547812	0.519905890134723	-5.00341482465294
SFPQ	-0.607507	4.41506157142857	-1.70655845183814	0.127150124058039	0.523366317090508	-5.01128211419466
PSAP	-0.793095700000001	2.62027542857143	-1.70324035604351	0.127786436749668	0.523792262273774	-5.01574859883766
SEC63	-1.0879452	-3.42055928571429	-1.70316494190459	0.127800933376098	0.523792262273774	-5.01585006957166
RANBP3	-0.884718339999999	-1.57242132857143	-1.70111631671619	0.128195320760925	0.524285991317116	-5.01860576963389
ADD1	0.606115062	0.81902917	1.69648411641653	0.129091262333483	0.526544506312735	-5.0248313858146
DDX17	-0.697267999999999	3.88576957142857	-1.69520411560671	0.12933986063327	0.526544506312735	-5.02655037192297
MVD	0.6856655	-1.28473977142857	1.69400648529649	0.129572864406112	0.526544506312735	-5.02815821938632
CDS2	1.41844872	-2.05801415714286	1.69059887435437	0.130237966104778	0.527830234311028	-5.03273026851327
CWC15	-1.43439628	-2.29006272857143	-1.689562859834	0.130440805030886	0.527830234311028	-5.03411949764267
PTMA	-0.827044800000001	2.84562128571429	-1.68485851574587	0.131365556239588	0.52896621151793	-5.04042295531974
TEX10	-1.4054294	-4.11743885714286	-1.68454499170155	0.131427402825562	0.52896621151793	-5.04084277483538
MAPK1IP1L	-1.505512964	-0.958803097142857	-1.68192474177979	0.131945338464255	0.52896621151793	-5.04435001421339
DDX19A	-0.649001036	-0.385995281428571	-1.67914805040747	0.132496264555865	0.52896621151793	-5.0480639830249
ARF4	-1.063033968	-1.78329552285714	-1.67704375601219	0.132915200499378	0.52896621151793	-5.05087674981435
TPPP3	-1.06943521	1.16798294285714	-1.67576701557362	0.133169980381035	0.52896621151793	-5.05258256839952
CTNNBL1	-1.4501914	-4.015673	-1.67522866260517	0.133277547060913	0.52896621151793	-5.05330167181103
MAP4	0.96549494	0.985172757142857	1.67324138527257	0.133675316817209	0.52896621151793	-5.0559552685632
RCC2	-0.798672	2.109492	-1.67310960211558	0.133701733157185	0.52896621151793	-5.05613118732649
SCRN1	0.6154073	2.01725885714286	1.6728787897922	0.133748011857072	0.52896621151793	-5.05643928610107
COPB1	-0.65628774	0.769127157142857	-1.67103289408337	0.13411865500625	0.52896621151793	-5.05890257941099
SUCLA2	-0.913632899999999	-1.43385557142857	-1.6699001777993	0.134346567567511	0.52896621151793	-5.06041354574412
XPNPEP1	1.0572378	-1.69015565714286	1.66741489748331	0.134847885595979	0.52896621151793	-5.06372711021035
CHD4	-0.7039746	1.7189288	-1.66533708459438	0.135268340214133	0.52896621151793	-5.06649568471529
RPL19	-0.654334452	-0.584492898571429	-1.66489378965225	0.135358199827563	0.52896621151793	-5.06708614788366
CTNNB1	0.690881134	0.200372975714286	1.66438816576558	0.135460761486139	0.52896621151793	-5.0677595448638
SLIRP	-1.0628458	-2.20311942857143	-1.66395276650637	0.135549136277725	0.52896621151793	-5.06833934089642
AQR	-1.1977682	-2.26543628571429	-1.66322910493636	0.135696138900368	0.52896621151793	-5.06930284593451
PIR	2.26440051	-0.834029185714286	1.65484407858289	0.137410235812054	0.532266878228947	-5.08045290796366
RBM42	-1.1043551	-2.80367142857143	-1.65049476987269	0.13830719687504	0.532266878228947	-5.08622621082157
PPIA	0.545028499999999	6.84515242857143	1.64852709294731	0.138714765696577	0.532266878228947	-5.08883580785694
NONO	-0.6343452	3.69367571428571	-1.6468656422164	0.139059768033725	0.532266878228947	-5.09103815254649
RBM14	-0.74344082	1.21552675714286	-1.64604962164978	0.139229505470417	0.532266878228947	-5.09211945482256
PCNP	-0.69753006	-1.00261124285714	-1.64563970712308	0.139314842379231	0.532266878228947	-5.09266253516233
CSTF3	-1.5999582	-3.50893671428571	-1.64485417526185	0.13947851095322	0.532266878228947	-5.09370308078548
SEMG1	1.5691905	-2.23031545714286	1.64480881434698	0.139487967487287	0.532266878228947	-5.09376316052481
DHX15	-0.7345404	1.91733671428571	-1.64069635274723	0.140347765803131	0.532266878228947	-5.09920683036202
RBM25	-1.5022713	-2.64775757142857	-1.63980057964995	0.140535693091717	0.532266878228947	-5.10039172104153
CTBP2	-0.82551381	-0.363137728571429	-1.63893223971502	0.140718086372423	0.532266878228947	-5.101540034948
