logFC	AveExpr	t	P.Value	adj.P.Val	B
PHGDH	-0.959543166666666	3.24620107692308	-3.67756859765783	0.00250019383628648	0.0201066008514803	-1.68786707727799
XRN2	-2.59080746428571	-2.08651942307692	-3.67386329344671	0.00251857772272306	0.0201696977459914	-1.69503617163126
NUP88	-1.53196788095238	-2.71446261538462	-3.66536880877443	0.00256124108811235	0.0203698421027074	-1.71147189206308
PDIA3	-0.679385095238095	2.30249492307692	-3.66407448088141	0.00256780571558621	0.0203698421027074	-1.71397629570792
PDLIM5	-1.63707778571429	-2.80943592307692	-3.66256221068932	0.00257549727735381	0.0203698421027074	-1.71690241219876
HSBP1	0.913789573809523	-0.681780476923077	3.62919861080571	0.00275124477850527	0.0215455115883717	-1.78146119141836
HSPA5	-0.662054261904762	5.34216707692308	-3.62856497551914	0.00275469735145111	0.0215455115883717	-1.78268731573886
ISOC1	-1.64938671428571	-1.92411330769231	-3.62797507845842	0.00275791553769648	0.0215455115883717	-1.7838288043912
NHP2L1	-0.865596143809524	0.740987585384615	-3.61969998857407	0.00280346287317348	0.0218123086961546	-1.7998416732371
PRPF19	-0.679230047619048	2.79854807692308	-3.61554377042946	0.00282662529945424	0.0218314389216354	-1.8078842516114
GPD2	-1.87964210952381	-2.81599501538462	-3.61516710196508	0.00282873398775631	0.0218314389216354	-1.80861313169981
KRR1	1.69948177047619	-2.14251126461538	3.60794904920125	0.00286945093812843	0.0219849829821473	-1.82258054912879
RPRD1B	-1.03319977619048	1.05597499230769	-3.60757064878638	0.00287160174792938	0.0219849829821473	-1.82331277748302
MAP1LC3B	0.880154580952381	1.07259052307692	3.60292027990811	0.00289816756396232	0.0220999709857525	-1.83231150776601
MAP2	1.42390438095238	1.41210307692308	3.58232899770785	0.00301881241168177	0.0229285990315829	-1.87215595616038
SCOC	-1.14265107142857	-2.22766715384615	-3.57743069342674	0.00304825047193189	0.0230606774833108	-1.88163394284197
PAICS	-0.717592119047619	3.52216407692308	-3.57299594366923	0.0030751524346027	0.0231726053536597	-1.89021483826821
TBC1D13	-1.63616880952381	-3.06781630769231	-3.56793920353904	0.00310611993701737	0.0232882910045191	-1.89999906116177
PTGES3	-0.959914761904762	2.35949115384615	-3.56423612796126	0.00312899697024651	0.0232882910045191	-1.90716396533574
COLGALT1	-1.17017216666667	-2.39845753846154	-3.56289200901469	0.00313734270828466	0.0232882910045191	-1.90976460783209
SNRPF	-1.20489144364286	-1.14457741392308	-3.56259755008106	0.00313917402255273	0.0232882910045191	-1.91033433385413
DES	3.16000014257143	-1.21816016169231	3.55005685429216	0.00321817671068604	0.0237509026106082	-1.93459758882309
CDV3	-1.88956391904762	-1.94988786153846	-3.54801753500298	0.00323121203976242	0.0237509026106082	-1.93854302969779
BCAS2	-1.43577390119048	-0.791912965384615	-3.54684056480268	0.00323875944690112	0.0237509026106082	-1.94082007510218
SRRT	-0.918056277142857	0.486391554615385	-3.54113015547851	0.00327563092276883	0.0238470558171754	-1.95186758312301
HEXB	-1.14086186428571	-1.53635908461538	-3.54009099341462	0.00328238604305981	0.0238470558171754	-1.95387793038197
TUBG2	-1.62972254047619	-2.51960122307692	-3.53735325755255	0.00330025012162318	0.0238470558171754	-1.95917424679557
CTSC	-2.04264382380952	-0.448234669230769	-3.53534140514972	0.00331344015041172	0.0238470558171754	-1.96306623491748
SAR1A	-2.31664706166667	-1.42215407923077	-3.5332057881229	0.00332749973611388	0.0238470558171754	-1.96719758962734
GLUD1	-1.36333112380952	1.35085879230769	-3.53221920000724	0.00333401511056624	0.0238470558171754	-1.96910612476801
MAPRE2	1.88079475238095	-1.62748353076923	3.53145265801868	0.00333908618547702	0.0238470558171754	-1.97058897563739
UGDH	-0.866137618571428	0.873940205384615	-3.52756955278501	0.003364894610133	0.0239420382297196	-1.97810058887856
P4HB	-0.665090166666666	4.19363769230769	-3.51712629209244	0.00343530554565902	0.0243524993125606	-1.99830126026314
CASP6	-1.53489519047619	-3.44285569230769	-3.51178452085712	0.00347189284651147	0.0245210439417821	-2.00863330195012
MAT2B	-2.0102827952381	-0.5506466	-3.50618232346004	0.00351068556087787	0.02467908328307	-2.01946852367842
SMCHD1	-1.8331599547619	-1.98054674615385	-3.50483826024421	0.00352005733347863	0.02467908328307	-2.02206799433527
DYNLL2	0.892328494285714	0.646826293846154	3.49301230155059	0.00360360979074243	0.0251726610929964	-2.04493836095144
MARCKS	-1.80309021428571	0.00322876923076922	-3.48821077909241	0.0036381005461091	0.0253211798009193	-2.05422327486376
AK2	-1.07286699047619	0.760505723076923	-3.48533430251358	0.00365892205076487	0.0253738290042173	-2.05978540712035
EIF3K	-1.34464499285714	-1.19353356153846	-3.48054030250771	0.00369389042322801	0.0255238493503914	-2.06905497411543
LDHA	-0.720025	4.30939723076923	-3.47120003649197	0.00376298876155432	0.0258973905138572	-2.08711357028856
PNKP	-1.42133880952381	-2.93722261538462	-3.46884930574862	0.00378058306640502	0.0258973905138572	-2.09165817409642
MBD3	-1.67088101190476	-1.91351557692308	-3.4677895475724	0.00378854197694881	0.0258973905138572	-2.093706930917
POR	-1.97658062857143	-1.24703384615385	-3.46183361092383	0.00383358623616622	0.0261120429039934	-2.10522059941379
GRPEL1	-0.961311833333334	-2.88638461538462	-3.44865270009131	0.00393519612149089	0.0266924710705289	-2.13069781703863
MFAP1	-1.97493227619048	-2.14435893846154	-3.44654596032514	0.00395168578127828	0.0266924710705289	-2.13476946017976
PSMC3	-0.978074568571428	0.979857963076923	-3.44540586723219	0.00396063834066364	0.0266924710705289	-2.13697283625136
LONP1	-1.18009263857143	-0.717939287692308	-3.43986518401082	0.00400443750437016	0.0268169860422433	-2.14768037451931
PRPS1	-0.921531140952381	0.830328490769231	-3.43952583233264	0.00400713584539267	0.0268169860422433	-2.14833615226509
RNF2	-1.19208891666667	-1.12258161538462	-3.43281579178903	0.00406086721015096	0.0270130498754804	-2.16130220166464
GSS	-0.889368723809523	-1.50822298461538	-3.4323455754316	0.00406465954239203	0.0270130498754804	-2.16221076519604
GALNT2	-1.61518181190476	-2.6855119	-3.42267020322187	0.00414348665273481	0.0273553654857595	-2.18090418767062
MOB1B	-1.78454634285714	-2.29547036923077	-3.42251636219644	0.0041447523463272	0.0273553654857595	-2.18120139350003
WARS	-1.03438987095238	-0.634061004615385	-3.42053060141832	0.00416112465037279	0.0273690466694623	-2.18503761858422
ACTL6A	-1.35513544285714	0.234111084615385	-3.41810905167532	0.00418117787119978	0.0274067617995767	-2.1897155507491
COPG2	-2.18776895952381	-1.60062322307692	-3.4129586489801	0.0042241523590228	0.0275939509050158	-2.19966439538913
TCEA1	-1.49703012357143	-1.03045344846154	-3.40928574322928	0.00425506932760079	0.0277013697041766	-2.20675864880986
G3BP1	-1.50017457142857	1.40984719230769	-3.40282816480125	0.00430997819639771	0.0279637229420516	-2.2192303549235
NA..2	-1.06791007095238	0.119502916923077	-3.40041722883674	0.00433066022114725	0.0280029853489048	-2.22388627399762
NCALD	0.796712002619047	0.373248282307692	3.39509825934262	0.00437664144917231	0.0281840634381026	-2.23415732134172
SLC25A4	1.16611788095238	-2.24592553846154	3.39304632962323	0.004394510533276	0.0281840634381026	-2.23811935539792
SH3GL1	1.14524266666667	-2.88449653846154	3.3910162820652	0.00441226107565648	0.0281840634381026	-2.24203897767349
DDX42	-1.425983745	-0.971786156153846	-3.39029768134794	0.00441856167182081	0.0281840634381026	-2.24342641581181
RPS6	0.810753697380952	0.398604471538462	3.3887354777179	0.0044322900182178	0.0281840634381026	-2.2464425702777
SF3B3	-0.860783642857142	3.23777461538462	-3.38666312413042	0.00445056750425812	0.0282065768316227	-2.25044352535368
TRMT112	-1.37859994047619	-0.126243661538462	-3.38173350371164	0.0044943494950762	0.0282974996461902	-2.25996012551722
NUTF2	-0.975832657142857	0.715800946153846	-3.38171857886793	0.0044944827024252	0.0282974996461902	-2.25998893634019
PYCR1	-0.793515735714285	-0.0383424038461538	-3.37151993403232	0.00458643957690783	0.0287817880334478	-2.27967418164337
CPSF2	-1.76248884047619	-2.40638846923077	-3.36515961992509	0.00464474029323703	0.0290227976491788	-2.29194851606635
TBL1XR1	-2.01030627619048	-2.47279147692308	-3.36403003599587	0.00465517182774184	0.0290227976491788	-2.29412823866445
TCERG1	-1.89044435757143	-0.314058548153846	-3.36191680578585	0.00467475027103498	0.029050233827146	-2.29820592142351
CSTF1	-1.19179197380952	-1.91799402307692	-3.35909274768948	0.00470104319009808	0.0290662256522291	-2.30365490535857
NUCB2	-1.21971539761905	-2.51677414615385	-3.3583807051451	0.00470769589978633	0.0290662256522291	-2.30502872586147
IMMT	-0.624789014285714	1.29280064615385	-3.3538596044199	0.0047501577920535	0.0292340900771396	-2.31375123658975
DLAT	-0.86762365	-1.80310431538462	-3.35101183624897	0.00477710058001711	0.029305674712028	-2.31924492351074
NUCKS1	-2.12997084047619	-1.96799839230769	-3.34904695902999	0.00479577951233161	0.0293262683278042	-2.32303518796804
FSCN1	0.849486976190477	4.68222123076923	3.3458493737209	0.00482633359060022	0.0294191162178625	-2.32920296872039
FKBP1A	1.34452124547619	0.26895359	3.34219287046552	0.00486151179128668	0.0294962480307657	-2.33625535442707
TPP1	-0.819493537142857	-0.732239970769231	-3.3413343038888	0.00486980897477637	0.0294962480307657	-2.33791119928528
SPTAN1	0.649410595238096	3.68191046153846	3.33168397159446	0.00496405074906592	0.0298720267917424	-2.35652049755792
DCAF7	-1.74451280952381	-1.25389488461538	-3.32992883575281	0.00498138598706502	0.0298720267917424	-2.35990453031148
HIST1H3A	0.819897261904762	7.00257230769231	3.32944291793968	0.00498619603205621	0.0298720267917424	-2.36084138857229
GGCT	-1.12527707142857	-3.31042592307692	-3.32862749574559	0.00499427825149299	0.0298720267917424	-2.3624135102788
HSP90B1	-0.665840476190476	5.30294984615385	-3.32313078054813	0.00504910317808708	0.0300523718233793	-2.37301020677777
CDK6	-1.05153990261905	-1.15704400538462	-3.32246020516492	0.00505583266830101	0.0300523718233793	-2.37430285099395
TIMM8A	-1.43708329761905	-2.3062545	-3.31939491106045	0.00508670856746516	0.030139812101147	-2.38021140995775
UBE2I	1.94302829523809	0.645034038461538	3.31788002922939	0.00510203715818789	0.030139812101147	-2.38313126343652
ENO2	1.14835180952381	3.38988561538462	3.30978144939865	0.00518477130677706	0.0305343147112963	-2.39873876320877
XPO5	-2.00043100390476	-0.973970180615385	-3.30588690648947	0.00522503398748767	0.0306770400369675	-2.40624301859781
SRRM2	-1.46124788238095	0.820150383846154	-3.29995403525314	0.00528697113398487	0.0308845833543047	-2.41767323907361
TMEM33	-1.21294673809524	-2.729714	-3.29853977803265	0.00530184352331019	0.0308845833543047	-2.42039764329038
RANBP1	-1.1214556047619	1.53982362307692	-3.29548248886741	0.00533413719919213	0.0308845833543047	-2.42628677107615
TMOD3	-0.582946452380952	-1.79982207692308	-3.29495717615974	0.00533970575941597	0.0308845833543047	-2.42729860504472
STMN1	0.796747976190476	5.10403530769231	3.29482909971371	0.00534106431048842	0.0308845833543047	-2.42754529779272
SCRN1	0.830736740476191	1.6338419	3.29189205987316	0.00537231348908701	0.0309717108979293	-2.43320217835875
ACOT7	0.967891335714286	1.46586260769231	3.28358563292449	0.00546168394571784	0.0313510093089264	-2.44919802742715
SAFB	-1.15519925714286	1.78826863076923	-3.28176892779017	0.00548142736977542	0.0313510093089264	-2.45269594640241
TUBA1A	0.985588833333333	9.30998084615385	3.28123480439318	0.00548724562094585	0.0313510093089264	-2.45372432014956
PDHB	-2.00815808809524	-0.332280676923077	-3.27821887103748	0.00552021440715869	0.0314455070693504	-2.45953071984453
CPSF6	-1.58156733714286	0.0725482684615385	-3.27268378625185	0.00558123708205286	0.0316987767805613	-2.47018564983402
POLR2A	-1.29421226666667	-1.59026826153846	-3.2625314468779	0.00569492007416286	0.0321289146321726	-2.48972374415597
FKBP8	-1.76950220238095	-2.67711196153846	-3.26098287740734	0.00571246258724457	0.0321289146321726	-2.49270337853022
SART1	-1.72610569047619	-1.99860469230769	-3.26025444146637	0.00572073310614751	0.0321289146321726	-2.49410492377884
SKP1	-0.912911071428571	0.7002824	-3.25995670618588	0.00572411697469741	0.0321289146321726	-2.49467777070869
EARS2	1.19271924761905	0.102361207692308	3.25759115081725	0.00575107346404769	0.03218583219353	-2.49922892915774
KPNA4	-1.26540159523809	-2.89332892307692	-3.25440833839682	0.0057875429926498	0.0322780996770947	-2.50535185650103
IPO7	-1.5079472	-0.0576846692307692	-3.25321391111354	0.00580128855220511	0.0322780996770947	-2.50764946155064
RPL10A	0.846466481428571	0.623633333846154	3.2443067228316	0.00590482574767995	0.0327589463219114	-2.52478037322444
PPP3CB	1.25939400952381	-1.90782993076923	3.24142753114327	0.00593868621622279	0.0328164513382072	-2.53031668774923
NUP107	-1.40378933333333	-2.65160323076923	-3.24051299351849	0.00594948203466974	0.0328164513382072	-2.53207510733198
YARS	-0.795147830952381	0.222117492307692	-3.23527863942411	0.00601164962215012	0.0330640729218257	-2.54213830959248
ARF5	-1.971234345	-1.55536613307692	-3.23316861574761	0.00603689288701129	0.0331077735981078	-2.54619435510642
GORASP2	-1.10029666666667	-3.13814676923077	-3.23006038893678	0.00607427082660068	0.0332175838917534	-2.55216865235995
BLMH	-0.918647078571428	-0.563096469230769	-3.21447888588669	0.00626515217350852	0.0340799959245087	-2.58210730299122
SMARCB1	-1.36561935714286	-0.9172462	-3.21428332814136	0.0062675854573809	0.0340799959245087	-2.58248293951876
CAMK2D	-1.60832318285714	-1.65387953538462	-3.21134215167414	0.00630429569536298	0.0341824984728746	-2.5881321472643
LSM2	-0.748919566666667	1.40601328461538	-3.20836772564885	0.00634163883268793	0.034202828409155	-2.59384456137182
ME2	-0.778279494761905	-0.0107579407692308	-3.20819732831073	0.00634378478853187	0.034202828409155	-2.59417179099033
ERP44	-0.791925216428571	-0.0698815203846154	-3.20508935329818	0.00638305329459685	0.0343178764209505	-2.60013993519076
CBX3	-1.0148668	1.54095526153846	-3.201636339148	0.00642696530394573	0.0344442788925281	-2.60676978562395
CCAR2	-1.07558384285714	1.99536146923077	-3.20041603130961	0.0064425558221134	0.0344442788925281	-2.6091125806482
DECR1	-0.925188202380952	1.12207915384615	-3.19601760305501	0.0064990628563974	0.0346106523700627	-2.61755590201835
CALU	-0.966510547619048	2.50292607692308	-3.19518300712227	0.00650984057117166	0.0346106523700627	-2.61915784140453
PSAP	-0.887923238095238	3.03008615384615	-3.19139031118739	0.00655904291624073	0.0347579158673388	-2.626436927101
SREK1.1	-2.14319112142857	-1.93040243846154	-3.19025380483132	0.00657385869591256	0.0347579158673388	-2.62861793257897
HNRNPUL1	-1.04780841619048	0.526715451538462	-3.18258923157653	0.00667464967068203	0.0350574845731149	-2.64332389802798
NEFM	2.51589027595238	-0.183862313076923	3.18194360220382	0.00668320976550008	0.0350574845731149	-2.64456244730528
MYL12A	-0.737004949047619	0.0101056646153846	-3.18163840317243	0.00668726005762377	0.0350574845731149	-2.64514791703931
NPC1	2.27490744190476	-1.57517397230769	3.17891076067459	0.00672356721380596	0.0350574845731149	-2.65038007523071
PRPF4	-1.15827090119048	-1.40028857307692	-3.17827088818189	0.00673211280835021	0.0350574845731149	-2.6516073895433
WDR61	-1.4233029952381	-1.23243835384615	-3.17752680761596	0.00674206371023706	0.0350574845731149	-2.653034539169
DNAH12	1.43522557714286	0.0047891723076923	3.17574502730519	0.00676595173292364	0.0350574845731149	-2.65645181671245
ACTR1A	1.19080147619048	2.58922446153846	3.17491951998479	0.00677704769699713	0.0350574845731149	-2.65803496920141
TMED9	-1.27124768809524	-0.673502269230769	-3.17076481163921	0.00683316819940891	0.0351365340160742	-2.66600198555301
QARS	-1.15649408095238	0.147425084615385	-3.17005459465925	0.00684280775381399	0.0351365340160742	-2.66736374504935
DPYSL4	1.21055797619048	2.51118207692308	3.16856203579626	0.00686310989977393	0.0351365340160742	-2.67022541782929
MRPL39	-1.09441442857143	-3.15975907692308	-3.16836756693141	0.00686575952038232	0.0351365340160742	-2.67059825789592
GNB1	1.03334966666667	3.42021338461538	3.16616813723806	0.00689579747241544	0.0351961502992084	-2.67481483251224
PSIP1	-0.750353238095238	1.99510930769231	-3.15954976517518	0.00698697626442434	0.035566682367309	-2.68750058596848
EEF1A2	1.31339998690476	0.0300991192307692	3.15271594516716	0.00708238123226598	0.035956704717658	-2.70059535257813
DNMT1	-0.873777404761904	-3.27315569230769	-3.14924448895807	0.0071313401100756	0.0360628942176813	-2.70724569786873
MSI2	-1.88006852142857	-2.25201903846154	-3.14856371545441	0.00714098062095153	0.0360628942176813	-2.70854974646235
GPX1	-1.0979514697619	-0.955094939230769	-3.14680383718	0.00716596252145066	0.0360938217527804	-2.7119206732481
SF3B2	-0.675102166666666	2.03472461538462	-3.13745285351266	0.00730016591483839	0.0365882829220497	-2.72982721051074
SF3B1	-1.03810715238095	1.88908239230769	-3.13646811516512	0.00731444319628101	0.0365882829220497	-2.73171246312158
TPT1	-0.674952328571428	1.69277013076923	-3.13598348516566	0.00732147981146554	0.0365882829220497	-2.7326402406403
SF3A3	-0.886925114285714	1.17167343846154	-3.13412346223519	0.00734854901514405	0.0366279239973586	-2.73620087687822
UQCRFS1	-1.75577165166667	-1.40200375307692	-3.13191969852457	0.00738074942147452	0.0366928685524733	-2.74041912539176
MAGED2	-1.84602407142857	-3.14951846153846	-3.13013743055899	0.00740689358758505	0.0367274464420668	-2.74383025772546
SH3PXD2B	-1.17160990476191	-3.28044253846154	-3.12532646912014	0.00747792587369739	0.036983850445108	-2.7530366226741
NSUN2	-1.17983609761905	-2.01937497692308	-3.12097598755811	0.00754274148257839	0.0371990200155928	-2.76135994172235
SMC1A	-1.25641183333333	0.741908984615385	-3.11889649792854	0.00757391944548824	0.0371990200155928	-2.76533778063052
CIAPIN1	-1.69548356666667	-1.90890312307692	-3.11850938165864	0.00757973762073208	0.0371990200155928	-2.7660782469807
AP1G1	-0.886789195238095	-2.05865110769231	-3.11676243249284	0.00760604867625039	0.0372326781747909	-2.7694195905939
PMPCB	-0.955155987857143	-0.0249528176923077	-3.11367238703422	0.00765281047326211	0.0373660184842441	-2.77532912572346
GAP43	1.5679804152381	-0.37733082	3.11009585475405	0.0077072906201956	0.0373883581891292	-2.78216789354473
HSDL2	-1.55681954047619	-0.394068861538462	-3.10998161850115	0.00770903707179704	0.0373883581891292	-2.7823863068895
DUT	-1.72079013095238	0.246435315384615	-3.10952719378619	0.00771598823652353	0.0373883581891292	-2.78325512908036
HNRNPD	-0.715562404761904	4.783599	-3.09479397573629	0.00794475711975002	0.0383996594121251	-2.81141284213441
ACIN1	-0.861318081904762	1.40506817384615	-3.09271049725156	0.00797764648534359	0.0384614996799689	-2.81539298674017
KPNA2	-1.71391805714286	-0.910754453846154	-3.09062901477261	0.00801063914507808	0.0384925956746199	-2.81936888127835
MINPP1	-1.36497671428571	-2.73877246153846	-3.08976848378688	0.00802431853405085	0.0384925956746199	-2.82101247608186
PNP	-1.61250530238095	-1.38554696923077	-3.08466801774948	0.00810587454827751	0.0387375854202274	-2.83075270347113
RBM25	-1.83088512142857	-1.80273366923077	-3.08404652157363	0.00811586820977595	0.0387375854202274	-2.83193937661596
TOP2A	-1.83790229285714	-3.12604754615385	-3.08246720887922	0.00814131854444955	0.0387623972489464	-2.83495470785738
CYB5R3	1.01937756509524	0.448514918307692	3.07835077388936	0.00820802649700937	0.0389830340329428	-2.8428128737512
SKIV2L2	-1.43799537833333	-1.05845882538462	-3.07625793107827	0.00824214898697268	0.039048200893727	-2.84680737995293
GARS	-0.882955033333333	0.284904807692308	-3.07095890323966	0.00832917604170337	0.0392963444011929	-2.85691932024332
HIST2H3PS2	0.749718119047619	3.22722253846154	3.07003986335539	0.00834436198706194	0.0392963444011929	-2.85867278885843
GTF2F2	-1.21455514476191	-1.10178845846154	-3.06932946376809	0.00835611921174791	0.0392963444011929	-2.86002812391763
HNRNPM.1	-0.723008142857143	4.75532192307692	-3.06553817986684	0.00841914355708214	0.0394956881574883	-2.86726041218577
UGGT1	-0.811614638095238	1.3686059	-3.06366013605973	0.00845053731908042	0.0395460352780438	-2.8708424165449
UBA3	-1.09260095733333	-1.44617453507692	-3.06043118279483	0.0085047843733857	0.0397028226601469	-2.8770001311429
RPLP2	-0.567996904761904	3.71391984615385	-3.05866575600415	0.00853458954177785	0.0397450228295932	-2.88036637816164
MAP2K1	-0.624718645238095	-0.665910546153846	-3.05584019138723	0.00858250804273807	0.0397763343598995	-2.88575334903309
TIA1	-1.38293638761905	-1.33807988153846	-3.05581851105164	0.00858287674537016	0.0397763343598995	-2.88579467946887
RPL3	-0.686082685714286	1.68255136153846	-3.04930679858017	0.0086943295000376	0.0401955233407535	-2.89820598347703
AKR1C2	1.47316442857143	-2.93456361538462	3.04291427306856	0.0088051351703456	0.0406097077494976	-2.91038554328958
PABPC1	-0.615124619047619	3.29103538461538	-3.03950142063825	0.00886486319872229	0.0407868946210444	-2.91688611033914
RPL34	1.67383839285714	-1.23373525384615	3.03167256349272	0.00900339360285989	0.0413249289109684	-2.93179298195925
NUDT21	-0.8301318	1.39433445384615	-3.02859664294033	0.00905840542531608	0.0414606610471124	-2.93764789665763
HSPD1	-0.491017309523809	5.13314423076923	-3.02760068595592	0.00907628891261238	0.0414606610471124	-2.9395434338468
ACADM	-0.867008628190476	0.140694885538462	-3.01779396132751	0.00925425361879488	0.0421729557770795	-2.95820172066879
MYH14	-2.49706072380952	-2.77747829230769	-3.01623143627285	0.00928292585170613	0.0422031355823409	-2.96117353687335
IGF2R	-1.28625414285714	-2.85652338461538	-3.01129112564688	0.00937415896627986	0.0425169200508523	-2.97056775857619
HNRNPAB	-0.869450880952381	2.27342630769231	-3.00977532679192	0.00940232853033545	0.0425438695202412	-2.97344953217199
COPS6	-1.75357480952381	-2.46264092307692	-3.00634988937686	0.00946629512656308	0.0427322850760418	-2.97996081115999
ECI1	-1.82580363880952	-1.10873295461538	-3.00441576283219	0.00950260266337428	0.0427952505828197	-2.98363668862449
POTEE	0.824089428571429	3.33278346153846	3.00221215049801	0.00954413663062326	0.0428393813446273	-2.98782417888004
DCTPP1	-2.09889068095238	-2.13012593846154	-3.00152281659331	0.00955716605755268	0.0428393813446273	-2.98913398767204
DIABLO	-0.793071223809524	-0.742225784615385	-2.99686397494763	0.00964568667368911	0.04313515021832	-2.9979847611477
TUBB2B	0.969597595238095	6.75504584615385	2.99307319172171	0.00971831055898015	0.0432689157321791	-3.00518443816865
XRCC1	-1.71369073095238	-2.49462753076923	-2.99294313249289	0.00972081178936103	0.0432689157321791	-3.00543142261062
NSF	0.881210167857143	0.575520357692308	2.99103521538478	0.00975757695578269	0.043331791863963	-3.00905434382633
GCN1L1	-1.37739154761905	-3.02888353846154	-2.98958662392177	0.00978558263780669	0.0433555675202824	-3.01180475343029
TNPO1	-0.924604468571428	0.754652605384615	-2.98517471973978	0.00987136779155802	0.0436208083601048	-3.02017991890348
SUMO2	-0.80702389047619	1.51794050769231	-2.98416701679134	0.00989106545190725	0.0436208083601048	-3.02209250806552
LUC7L2	-0.727140769047619	0.754814896153846	-2.9830053857068	0.00991382008184199	0.0436208083601048	-3.02429708856531
APRT	-0.987374873809524	-0.871332976923077	-2.97760518261894	0.0100202819534168	0.0439881184835775	-3.0345435119248
RPL35	0.705931633333333	-0.2110908	2.97481489051278	0.0100757320192754	0.0441303228487258	-3.03983638986307
GSTM3	-1.26357717857143	-0.565623861538462	-2.96915960183434	0.0101890465311221	0.0445247375812047	-3.05056076796847
IARS	-1.37184174761905	0.608103115384615	-2.96634027777048	0.0102460054933471	0.0445702589553662	-3.05590562507713
MTX2	-1.41190776190476	-2.66754269230769	-2.96573450188134	0.0102582849263309	0.0445702589553662	-3.05705391554383
SHMT2	-0.728197047619047	2.17748423076923	-2.96509469263181	0.0102712699882609	0.0445702589553662	-3.05826666635856
EIF6	-1.79563734523809	-0.322130530769231	-2.96404496999735	0.0102926094348338	0.0445702589553662	-3.06025628664035
RPLP0	-0.597236619047619	3.10605738461538	-2.95966141260251	0.0103821944991172	0.0448567049013779	-3.06856321096586
KDM3B	-1.81689655	-2.31666036153846	-2.95354843338176	0.0105084072815494	0.045299755713706	-3.08014316153672
G6PD	-1.10065433761905	-0.674144194615385	-2.9520836426917	0.0105388741730823	0.045312239472433	-3.08291720404083
AGPS	-1.00565221428571	-2.21037753846154	-2.94965139384252	0.0105896560133848	0.045312239472433	-3.08752279515793
PCNP	-0.761714808357143	-0.651050562076923	-2.94940165608028	0.0105948838019431	0.045312239472433	-3.08799564153783
TAB1	-1.45371392857143	-3.11113453846154	-2.94887104295764	0.0106059996257314	0.045312239472433	-3.08900026133801
CDK2	-1.94916695	-2.57738048461538	-2.94451373539923	0.0106977164501872	0.0456022923956757	-3.09724858868776
CHCHD3	-1.124317355	-0.661760127692308	-2.94188943257156	0.0107533317211193	0.0457375042538275	-3.10221511148622
DHX15	-0.783090785714285	2.27876323076923	-2.93314300740909	0.0109407527254206	0.0464125920216912	-3.11876097559229
YWHAB	0.559971488095238	1.32884019230769	2.93140929551696	0.0109782832519833	0.0464125920216912	-3.12203942776486
LSM1	1.76017953571428	-1.78510226923077	2.93110892325646	0.0109847984251965	0.0464125920216912	-3.12260738956197
IGF2BP3	-1.12946949619048	1.86560895076923	-2.92838009565019	0.0110441621641114	0.0465606307975974	-3.12776664077406
GPAM	-1.34932997142857	1.94557270769231	-2.92496971343423	0.011118796580517	0.0467311262820158	-3.13421299957215
NSFL1C	-0.873297276190476	0.601607938461538	-2.92430348474333	0.0111334344747122	0.0467311262820158	-3.13547212393021
TARDBP	-0.773259409523809	1.87550771538462	-2.91592476739099	0.0113191517902264	0.0473583013110322	-3.15130190766148
NA.	1.63574700952381	-2.42847731538462	2.91533485180595	0.0113323416930265	0.0473583013110322	-3.15241604777075
TIAL1	-0.976954476190477	0.00499342307692308	-2.91063625509717	0.0114379384159485	0.0476954556168309	-3.16128822887549
DDX23	-1.87905511928572	-1.94558050538462	-2.90908552173901	0.0114730016198677	0.0477316596613269	-3.16421571784303
NUP62	-1.70333018571429	-2.63720689230769	-2.90649961847697	0.0115317059083863	0.0477316596613269	-3.16909663163072
SRSF1	-0.860097	3.03517484615385	-2.90596227629577	0.0115439414648705	0.0477316596613269	-3.17011074694434
PLOD1	-1.37445925428571	-1.11357934461538	-2.9052786454392	0.0115595265343819	0.0477316596613269	-3.17140088893202
GATAD2A	-0.983728	-3.30870769230769	-2.90476230829355	0.0115713114330489	0.0477316596613269	-3.17237527036542
SMARCE1	-0.906420833333333	0.400816876923077	-2.90058992531545	0.0116669762706735	0.0479435499091348	-3.18024755015111
OGDH	-1.85416044761905	-2.13195595384615	-2.90033803196382	0.0116727765191519	0.0479435499091348	-3.18072273001338
GPM6A	1.9606048952381	-1.74150283846154	2.89579282070716	0.0117779254199731	0.0482718399439582	-3.18929535048702
CALM2	1.0153190952381	4.98709161538462	2.89438549991212	0.0118106706320689	0.0483026145080764	-3.19194904385294
CTPS1	-1.1752155497619	-0.186704994615385	-2.89316072664426	0.0118392411386056	0.0483162207660793	-3.19425827859597
RAB2A	0.901049933333333	2.2738748	2.87895160777761	0.0121757018248155	0.049583602750419	-3.22103217043557
CDC5L	-1.36663755952381	-0.395806646153846	-2.87656123056171	0.0122332190947587	0.0497120623086371	-3.22553327781135
PRKACA	1.2723827	-0.803133053846154	2.87481970423847	0.0122752915332778	0.049744069987126	-3.22881203791242
CTNNBL1	-1.64988983333333	-3.25418538461538	-2.87408535409414	0.0122930747669334	0.049744069987126	-3.23019445378805
PMVK	-0.79114451602381	-0.518911320076923	-2.8700818809767	0.0123904694882697	0.0500324021108612	-3.23772953242312
FH	-0.665488217142857	0.665860890769231	-2.8687553370806	0.0124229077359751	0.050057779803487	-3.24022571825319
