Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
ubiquitin protein ligase binding (GO:0031625)	3/265	0.3126390358229703	0.3958961703627831	0	0	1.5469860489602527	1.7986899519419932	MAP1LC3B;TPI1;PRDX6
polyubiquitin modification-dependent protein binding (GO:0031593)	1/51	0.3156450823843028	0.39754218484077053	0	0	2.6941496598639456	3.1067232619580896	AGAP3
phosphoric ester hydrolase activity (GO:0042578)	1/53	0.3257619980038818	0.4080782018005616	0	0	2.5902668759811616	2.9052128451074024	PPP1CB
pyrophosphatase activity (GO:0016462)	1/54	0.3307646079806067	0.4121291639544458	0	0	2.5412655628289054	2.811524862557845	DCTPP1
ATP binding (GO:0005524)	3/278	0.33894793660817674	0.41775611347507124	0	0	1.4728777429467084	1.5935193365138822	NDUFA13;OLA1;ATP1A1
nucleoside-triphosphatase activity (GO:0017111)	3/278	0.33894793660817674	0.41775611347507124	0	0	1.4728777429467084	1.5935193365138822	RAB2A;GNB1;AGAP3
receptor tyrosine kinase binding (GO:0030971)	1/56	0.3406594916749508	0.41775611347507124	0	0	2.44860853432282	2.636837623653249	PCNA
protein phosphatase regulator activity (GO:0019888)	1/57	0.3455523031437007	0.4211446380318359	0	0	2.4047619047619047	2.5553270855877304	PPP1R7
ubiquitin-like protein ligase binding (GO:0044389)	3/282	0.34703764163996775	0.4211446380318359	0	0	1.4514645902855023	1.536116948136881	MAP1LC3B;TPI1;PRDX6
sterol binding (GO:0032934)	1/60	0.36001540209611405	0.432389632414405	0	0	2.2821399746339215	2.331453516051405	ANXA6
nuclease activity (GO:0004518)	1/60	0.36001540209611405	0.432389632414405	0	0	2.2821399746339215	2.331453516051405	MAP1S
syntaxin binding (GO:0019905)	1/62	0.36948063828291855	0.4392295342853062	0	0	2.2070926731348277	2.197507136661272	STX7
protein serine/threonine phosphatase activity (GO:0004722)	1/62	0.36948063828291855	0.4392295342853062	0	0	2.2070926731348277	2.197507136661272	PPP1CB
protein kinase activator activity (GO:0030295)	1/63	0.3741609824145893	0.4425355781857833	0	0	2.1713846829054204	2.13462127264681	IQGAP1
chloride channel activity (GO:0005254)	1/64	0.3788068172695544	0.44576761830205136	0	0	2.1368102796674227	2.0742635367710305	CLIC1
transcription cis-regulatory region binding (GO:0000976)	5/549	0.3835738287598928	0.44910905578419613	0	0	1.24100164541341	1.1891565227498408	PRDX5;DR1;BASP1;PSPC1;SATB2
ribonuclease activity (GO:0004540)	1/66	0.38799596839218625	0.452015303176897	0	0	2.070852956567242	1.9606014288613058	EXOSC6
GDP binding (GO:0019003)	1/67	0.39253978454401983	0.45503368059082894	0	0	2.039373325087611	1.9070534507964187	RAB2A
adenyl ribonucleotide binding (GO:0032559)	3/306	0.3952864800677923	0.45572744480379657	0	0	1.3348583134175487	1.238941416514347	NDUFA13;OLA1;ATP1A1
anion channel activity (GO:0005253)	1/68	0.3970500913955824	0.45572744480379657	0	0	2.0088333840999084	1.8555449964792914	CLIC1
protein tyrosine kinase binding (GO:1990782)	1/72	0.41476110791748677	0.4737222458077177	0	0	1.8952764204273258	1.6679428809998338	PCNA
phospholipase activity (GO:0004620)	1/73	0.41910751443185734	0.47635146762255	0	0	1.8688586545729402	1.6252114296088644	PRDX6
ubiquitin binding (GO:0043130)	1/74	0.4234218577598197	0.47891889736911647	0	0	1.843164663125524	1.5839904550473802	HSPB1
phosphotransferase activity, alcohol group as acceptor (GO:0016773)	1/75	0.42770437297687647	0.4814256951865324	0	0	1.8181651038793896	1.5442095121564292	HK1
phosphatase activity (GO:0016791)	1/79	0.4445207906399833	0.4979487702842121	0	0	1.724577010291296	1.3982153872680185	PPP1CB
zinc ion binding (GO:0008270)	3/336	0.4542036816811805	0.5063610422570098	0	0	1.2127368748058402	0.9571035153323136	SHMT2;SORD;CRIP2
ion channel activity (GO:0005216)	1/84	0.46485266716022583	0.5152531017608785	0	0	1.6202770264732398	1.2411885367464999	ANXA6
transcription regulatory region nucleic acid binding (GO:0001067)	2/212	0.46660259429847795	0.5152531017608785	0	0	1.2812785388127854	0.9766896212284474	BASP1;PSPC1
protein serine/threonine kinase activity (GO:0004674)	3/344	0.4695336357049487	0.5160440430153446	0	0	1.1838001820204267	0.8949710987073087	GSK3A;CAMK2A;TNIK
phosphatidylinositol binding (GO:0035091)	1/92	0.4958569675521014	0.5424163072283551	0	0	1.4772370486656201	1.0362341719590942	THY1
histone deacetylase binding (GO:0042826)	1/93	0.4996048575258496	0.5439622981473035	0	0	1.461106181603076	1.0139167770077513	SATB2
carboxylic ester hydrolase activity (GO:0052689)	1/96	0.5106832837539101	0.553438163324005	0	0	1.414751163623344	0.9507208147578562	PRDX6
voltage-gated cation channel activity (GO:0022843)	1/97	0.5143216830159568	0.554800704364435	0	0	1.3999433106575965	0.9308312204729655	CACNA2D1
phosphatidylinositol phosphate binding (GO:1901981)	1/102	0.5321145113914838	0.5713487610793351	0	0	1.3303024179969016	0.839283227024703	IQGAP1
growth factor receptor binding (GO:0070851)	1/105	0.5424778432049903	0.579804300306251	0	0	1.2917320774463632	0.7900337194677383	SLC9A3R1
kinase activity (GO:0016301)	1/112	0.5657807872209458	0.6019494220204584	0	0	1.2098424955567812	0.6890640723790057	CAMK2A
sequence-specific double-stranded DNA binding (GO:1990837)	5/712	0.6099211527954073	0.6459619481878631	0	0	0.9468254517759468	0.4681347306157026	MCM7;BASP1;PSPC1;MCM3;MCM2
transition metal ion binding (GO:0046914)	3/445	0.6430546964366833	0.677971693528268	0	0	0.9085660789514745	0.4011550867675985	SHMT2;SORD;CRIP2
G protein-coupled receptor binding (GO:0001664)	1/143	0.6555943155567268	0.6876752193066586	0	0	0.9442368496694452	0.39866917002686564	FLNA
organic anion transmembrane transporter activity (GO:0008514)	1/144	0.6581612613965017	0.6876752193066586	0	0	0.937586223300509	0.3921972860135832	SLC9A3R1
guanyl-nucleotide exchange factor activity (GO:0005085)	1/149	0.6707137114642828	0.6976620302284727	0	0	0.9056811913954771	0.3617407444035416	EEF1D
DNA binding (GO:0003677)	5/811	0.7216585112402852	0.7473174805288287	0	0	0.8262333200298461	0.269519976156927	PCNA;MCM7;MAP1S;MCM3;MCM2
cytokine activity (GO:0005125)	1/173	0.7248763973040372	0.7473283211143392	0	0	0.7783578547698149	0.25043985060662693	SCG2
RNA polymerase II-specific DNA-binding transcription factor binding (GO:0061629)	1/190	0.7577922282355001	0.7778219787615486	0	0	0.7077349458301839	0.1962874818663645	HSPB1
DNA-binding transcription factor binding (GO:0140297)	1/208	0.7883876058530951	0.8056768077358384	0	0	0.6456012356633475	0.1535016518293635	HSPB1
receptor ligand activity (GO:0048018)	1/307	0.8995327547710993	0.9152451172998521	0	0	0.43452936730247654	0.04600788764641773	SCG2
DNA-binding transcription activator activity, RNA polymerase II-specific (GO:0001228)	1/333	0.9174360197913782	0.9294025765712657	0	0	0.39996721580198347	0.034466148778754646	SATB2
RNA polymerase II cis-regulatory region sequence-specific DNA binding (GO:0000978)	1/1149	0.9998446600849309	0.9999679029954015	0	0	0.11083457773353243	1.7218371276639932E-5	SATB2
cis-regulatory region sequence-specific DNA binding (GO:0000987)	1/1149	0.9998446600849309	0.9999679029954015	0	0	0.11083457773353243	1.7218371276639932E-5	SATB2
RNA polymerase II transcription regulatory region sequence-specific DNA binding (GO:0000977)	1/1359	0.9999679029954015	0.9999679029954015	0	0	0.09264324286415597	2.9736183146061376E-6	SATB2
